scorer,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000,DLC_resnet50_PkPpEnetCh02Jun24shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
608,155.315,315.976,0.9980000257492065,137.28,425.275,0.9990000128746033,123.172,524.694,0.9980000257492065,117.615,649.859,0.953000009059906,106.126,760.123,1.0,99.212,876.802,0.996999979019165,92.832,982.659,0.9980000257492065,90.435,1100.33,0.9959999918937683,93.061,1212.513,0.9959999918937683,101.565,1339.775,0.9990000128746033,106.348,1434.867,0.9980000257492065
609,155.321,316.113,0.996999979019165,137.272,425.483,0.9990000128746033,122.189,528.407,1.0,117.532,649.648,0.9309999942779541,106.264,759.293,1.0,99.225,876.806,0.996999979019165,93.103,988.377,0.9909999966621399,90.389,1100.301,0.9959999918937683,92.868,1212.231,0.9950000047683716,101.542,1340.173,0.9990000128746033,106.304,1434.945,0.9990000128746033
610,155.267,316.169,0.996999979019165,137.317,425.093,0.9990000128746033,123.555,525.751,0.9990000128746033,117.528,649.74,0.9670000076293945,106.189,759.518,1.0,99.46,876.732,0.996999979019165,93.095,988.45,0.9940000176429749,90.256,1100.302,0.9959999918937683,92.88,1212.267,0.9950000047683716,101.447,1334.62,0.9990000128746033,104.507,1429.968,0.9990000128746033
611,155.254,316.381,0.9980000257492065,137.277,425.34,0.9990000128746033,122.144,529.436,1.0,117.816,649.67,0.972000002861023,106.195,759.649,1.0,99.453,876.826,0.996999979019165,93.119,988.472,0.9940000176429749,90.272,1100.281,0.9959999918937683,92.885,1212.348,0.9950000047683716,101.48,1334.576,0.9990000128746033,106.445,1434.929,0.9980000257492065
612,150.566,318.067,1.0,137.297,425.881,0.9990000128746033,122.309,528.581,1.0,117.933,649.644,0.9789999723434448,106.223,759.391,1.0,99.291,876.617,0.9959999918937683,93.206,988.673,0.9950000047683716,90.248,1100.3,0.9959999918937683,92.632,1212.439,0.9940000176429749,101.484,1334.62,0.9990000128746033,104.514,1429.924,0.9990000128746033
613,150.724,319.402,1.0,137.136,425.803,0.9990000128746033,121.873,529.543,0.9990000128746033,117.829,649.923,0.9769999980926514,106.251,759.325,1.0,99.106,876.571,0.9950000047683716,93.25,982.52,0.9980000257492065,90.186,1100.33,0.9959999918937683,92.691,1212.642,0.9950000047683716,101.613,1340.027,0.9990000128746033,106.478,1434.792,0.9980000257492065
614,152.986,317.135,1.0,137.119,425.634,0.9990000128746033,123.509,525.001,0.9990000128746033,116.845,649.467,0.9940000176429749,106.175,759.783,1.0,99.183,876.59,0.9980000257492065,93.101,982.54,0.9940000176429749,90.478,1100.41,0.9959999918937683,92.757,1212.184,0.9950000047683716,101.567,1334.811,1.0,106.412,1434.946,0.9980000257492065
615,152.511,317.154,1.0,137.493,425.746,1.0,123.436,524.816,0.9990000128746033,117.046,649.283,0.9980000257492065,105.892,760.724,1.0,99.336,876.842,0.9980000257492065,93.217,982.369,0.9919999837875366,90.508,1100.289,0.996999979019165,92.7,1212.085,0.9940000176429749,101.671,1340.078,0.9990000128746033,106.42,1434.963,0.9980000257492065
616,150.551,318.2,1.0,136.638,426.41,1.0,123.529,525.034,0.9990000128746033,117.388,648.952,0.996999979019165,105.903,760.742,1.0,99.431,876.836,0.9990000128746033,96.908,987.392,0.9800000190734863,90.513,1100.232,0.996999979019165,92.641,1213.634,0.9959999918937683,101.559,1334.75,1.0,106.48,1434.936,0.9980000257492065
617,153.323,316.953,1.0,136.216,426.283,1.0,123.504,525.1,0.9980000257492065,115.79,646.808,0.9980000257492065,105.845,760.686,1.0,99.492,876.665,0.9990000128746033,96.929,987.38,0.9800000190734863,90.522,1100.08,0.996999979019165,92.608,1213.285,0.9959999918937683,101.797,1334.366,1.0,106.508,1435.108,0.9980000257492065
618,153.517,316.312,1.0,136.275,426.247,1.0,123.428,525.17,0.9980000257492065,115.794,646.505,0.9980000257492065,105.834,760.792,1.0,99.462,876.621,0.9990000128746033,96.942,987.408,0.9789999723434448,90.497,1100.082,0.996999979019165,92.62,1213.404,0.9959999918937683,101.595,1333.814,1.0,106.544,1435.042,0.9980000257492065
619,152.884,315.509,0.9990000128746033,136.132,426.408,1.0,123.356,525.475,0.9990000128746033,115.541,646.989,0.996999979019165,105.82,760.617,1.0,99.483,876.586,0.9980000257492065,97.024,987.51,0.9769999980926514,90.579,1100.04,0.996999979019165,92.609,1213.404,0.9959999918937683,101.584,1333.899,1.0,106.579,1435.078,0.9980000257492065
620,152.222,315.371,1.0,135.558,426.5,1.0,123.208,524.42,0.9900000095367432,115.543,646.809,0.9990000128746033,105.708,761.068,1.0,100.257,880.322,0.9990000128746033,93.503,989.561,0.9950000047683716,91.199,1099.845,0.9959999918937683,92.679,1213.807,0.9959999918937683,101.556,1334.363,1.0,106.583,1435.1,0.9980000257492065
621,152.038,315.766,1.0,135.741,426.025,1.0,123.158,524.855,0.996999979019165,115.731,646.774,0.9980000257492065,105.672,761.44,1.0,100.248,880.937,0.9990000128746033,93.563,989.61,0.9940000176429749,91.194,1099.846,0.9959999918937683,92.727,1213.521,0.996999979019165,101.58,1334.711,1.0,106.638,1435.166,0.9980000257492065
622,151.657,315.575,1.0,136.02,427.242,0.9990000128746033,123.341,525.225,0.996999979019165,115.702,647.416,0.9990000128746033,105.638,761.613,1.0,100.301,880.786,0.9990000128746033,96.72,988.358,0.9950000047683716,91.115,1099.776,0.9959999918937683,92.647,1213.67,0.9959999918937683,101.594,1334.571,1.0,106.593,1435.186,0.9990000128746033
623,149.042,317.54,1.0,135.739,427.084,0.9990000128746033,123.354,524.897,0.9980000257492065,115.942,647.722,0.9980000257492065,105.584,761.451,1.0,99.919,880.884,0.9990000128746033,96.676,988.435,0.9950000047683716,91.114,1099.779,0.9959999918937683,92.662,1213.719,0.9959999918937683,101.591,1334.452,1.0,106.589,1435.128,0.9980000257492065
624,151.768,316.387,1.0,135.798,426.962,0.9990000128746033,123.322,524.434,0.9959999918937683,115.967,647.83,0.9980000257492065,105.575,761.54,1.0,99.805,881.128,0.9990000128746033,93.705,989.646,0.9919999837875366,91.2,1099.759,0.9959999918937683,92.694,1213.782,0.9959999918937683,101.591,1334.457,1.0,106.646,1435.238,0.9990000128746033
625,151.249,316.1,1.0,136.053,427.514,0.9990000128746033,123.38,524.821,0.996999979019165,115.848,647.782,0.9980000257492065,105.521,761.839,0.9990000128746033,99.873,881.334,0.9990000128746033,93.743,989.699,0.9929999709129333,91.069,1099.699,0.9959999918937683,92.705,1213.831,0.9959999918937683,101.599,1334.498,1.0,106.645,1435.253,0.9990000128746033
626,151.007,316.713,1.0,136.003,427.5,0.9990000128746033,123.25,524.079,0.9980000257492065,115.776,649.517,0.996999979019165,105.643,761.738,1.0,99.812,881.064,0.9990000128746033,93.69,989.673,0.9919999837875366,91.098,1099.944,0.9959999918937683,92.758,1213.888,0.996999979019165,101.684,1334.708,1.0,106.502,1435.372,0.9990000128746033
627,148.546,317.117,1.0,135.995,427.552,0.9990000128746033,123.231,524.063,0.9980000257492065,115.866,649.481,0.9959999918937683,105.692,761.682,1.0,99.681,880.912,0.9990000128746033,93.586,989.521,0.9919999837875366,91.109,1099.946,0.9959999918937683,92.756,1214.254,0.996999979019165,101.616,1334.352,1.0,106.568,1435.214,0.9980000257492065
628,148.62,317.412,1.0,135.803,427.361,0.9990000128746033,123.219,523.987,0.9980000257492065,115.875,649.408,0.9959999918937683,105.653,761.847,1.0,99.617,881.26,0.9990000128746033,93.609,989.568,0.9909999966621399,90.977,1099.916,0.9959999918937683,92.588,1213.543,0.9950000047683716,101.881,1333.79,1.0,106.475,1435.24,0.9990000128746033
629,148.671,317.502,1.0,135.934,427.43,0.9990000128746033,123.249,523.966,0.9980000257492065,115.84,649.389,0.9959999918937683,105.725,761.691,1.0,99.78,881.011,0.9990000128746033,93.623,989.516,0.9900000095367432,90.971,1099.923,0.9959999918937683,92.638,1213.566,0.9959999918937683,101.948,1333.53,1.0,106.494,1435.217,0.9990000128746033
630,151.095,316.949,1.0,135.973,427.627,0.9990000128746033,123.303,524.677,0.9980000257492065,116.007,649.369,0.9959999918937683,105.674,761.743,1.0,99.794,881.235,0.9990000128746033,93.4,989.199,0.9890000224113464,90.79,1099.55,0.9959999918937683,92.593,1213.444,0.9959999918937683,101.885,1333.588,1.0,106.494,1435.339,0.9990000128746033
631,151.012,316.988,1.0,136.034,427.717,0.9990000128746033,123.216,524.166,0.996999979019165,115.893,649.43,0.9959999918937683,105.691,761.863,1.0,99.788,881.269,0.9990000128746033,93.415,989.143,0.9819999933242798,90.92,1099.623,0.9959999918937683,92.53,1213.455,0.9950000047683716,101.872,1333.856,1.0,106.456,1435.317,0.9990000128746033
632,150.694,317.056,1.0,136.65,426.999,0.9990000128746033,121.949,517.919,0.9990000128746033,115.842,634.644,0.9919999837875366,105.681,761.779,0.9990000128746033,99.767,881.293,0.9990000128746033,93.416,989.172,0.9819999933242798,90.9,1099.661,0.9959999918937683,92.624,1213.535,0.9959999918937683,101.729,1334.186,1.0,106.479,1435.34,0.9990000128746033
633,150.532,316.789,1.0,136.438,426.958,0.9990000128746033,123.168,523.524,0.996999979019165,115.592,646.748,0.9990000128746033,105.639,761.807,1.0,99.763,881.253,0.9990000128746033,93.57,989.228,0.9940000176429749,91.249,1100.197,0.9959999918937683,92.674,1213.455,0.996999979019165,101.483,1334.089,1.0,106.493,1435.312,0.9990000128746033
634,148.853,318.246,1.0,135.882,427.041,0.9990000128746033,123.186,523.519,0.996999979019165,115.389,647.412,0.9990000128746033,105.61,761.639,1.0,99.769,881.133,0.9990000128746033,93.452,988.889,0.9940000176429749,91.155,1099.972,0.9959999918937683,92.707,1213.67,0.996999979019165,101.516,1334.011,1.0,106.404,1435.106,0.9990000128746033
635,148.893,318.743,1.0,135.805,427.193,0.9990000128746033,123.236,523.954,0.996999979019165,115.917,646.71,0.9990000128746033,105.504,761.903,0.9990000128746033,99.441,881.611,0.9990000128746033,93.487,989.015,0.9940000176429749,91.214,1099.886,0.9959999918937683,92.658,1213.63,0.996999979019165,101.498,1334.688,1.0,106.473,1435.302,0.9990000128746033
636,149.092,318.397,1.0,136.006,426.812,1.0,123.235,524.023,0.9980000257492065,116.005,645.914,0.9990000128746033,105.606,761.329,0.9990000128746033,99.906,880.895,0.9980000257492065,93.477,989.064,0.9940000176429749,91.26,1099.887,0.9959999918937683,97.216,1213.233,0.9980000257492065,101.745,1333.71,1.0,106.467,1435.312,0.9990000128746033
637,148.914,319.212,1.0,135.789,426.308,1.0,123.274,523.882,0.9959999918937683,115.537,647.351,1.0,105.63,761.274,0.9990000128746033,99.413,876.895,0.996999979019165,93.514,989.215,0.9940000176429749,91.273,1099.98,0.9959999918937683,97.301,1213.127,0.9980000257492065,101.726,1333.704,1.0,106.463,1435.345,0.9990000128746033
638,148.9,318.857,1.0,135.556,426.182,1.0,123.161,523.897,0.996999979019165,115.768,646.308,0.9990000128746033,105.622,761.202,0.9990000128746033,99.486,876.782,0.9959999918937683,93.507,989.171,0.9940000176429749,91.279,1099.9,0.9959999918937683,97.414,1212.983,0.996999979019165,101.706,1333.712,1.0,106.505,1435.357,0.9990000128746033
639,149.019,321.969,1.0,135.707,426.897,1.0,123.208,524.296,0.996999979019165,115.548,647.56,1.0,105.562,761.472,0.9990000128746033,99.638,881.46,0.9980000257492065,93.473,989.058,0.9940000176429749,91.255,1099.924,0.9959999918937683,97.411,1212.838,0.996999979019165,101.742,1333.721,1.0,106.541,1435.371,0.9990000128746033
640,148.839,321.013,1.0,136.269,434.452,1.0,122.813,540.822,0.9990000128746033,115.091,656.667,1.0,105.662,760.036,1.0,99.976,876.198,1.0,93.091,989.238,0.9990000128746033,91.544,1100.086,0.9980000257492065,93.699,1216.392,1.0,99.889,1324.929,1.0,103.913,1429.19,1.0
641,149.165,321.618,1.0,136.153,432.39,1.0,123.026,540.069,0.9990000128746033,114.864,657.766,1.0,105.689,760.332,1.0,100.33,875.912,1.0,93.136,989.273,0.9990000128746033,91.484,1100.096,0.9980000257492065,93.717,1216.406,1.0,100.052,1325.241,1.0,103.954,1428.825,1.0
642,149.497,320.296,1.0,135.939,432.221,1.0,122.986,540.918,0.9990000128746033,114.518,658.232,1.0,105.684,760.851,1.0,100.197,875.746,1.0,93.134,989.269,0.9990000128746033,91.485,1100.073,0.9980000257492065,93.685,1216.337,1.0,100.165,1325.379,1.0,103.937,1428.789,1.0
643,149.523,319.78,1.0,135.881,432.393,1.0,123.009,541.161,0.9990000128746033,114.021,658.949,1.0,105.791,760.885,1.0,100.212,875.876,1.0,93.099,989.311,0.9990000128746033,91.349,1099.938,0.9980000257492065,93.711,1216.095,1.0,101.288,1329.716,1.0,104.079,1428.589,1.0
644,149.374,319.83,1.0,136.092,433.171,1.0,123.071,541.25,0.9990000128746033,114.288,658.29,1.0,105.85,760.532,1.0,100.209,875.839,1.0,93.103,989.287,0.9990000128746033,91.153,1099.353,0.996999979019165,93.592,1215.743,1.0,100.039,1325.456,1.0,103.982,1428.902,1.0
645,149.361,319.576,1.0,135.927,432.35,1.0,123.135,541.216,0.9980000257492065,114.193,657.428,1.0,105.814,760.525,1.0,100.189,875.944,1.0,93.129,989.402,0.9990000128746033,91.281,1099.568,0.9980000257492065,93.655,1215.569,0.9990000128746033,99.927,1325.398,1.0,104.05,1428.496,1.0
646,149.338,320.376,1.0,135.175,434.426,1.0,121.057,545.408,0.9990000128746033,114.069,657.576,1.0,105.834,760.594,1.0,100.107,875.819,1.0,93.12,989.308,0.9990000128746033,91.232,1099.72,0.9980000257492065,93.62,1215.512,0.9990000128746033,99.743,1324.881,1.0,104.072,1428.653,1.0
647,149.251,319.787,1.0,135.099,433.546,1.0,123.141,541.279,0.9990000128746033,114.15,657.47,1.0,105.819,760.636,1.0,99.949,875.917,1.0,93.114,989.285,0.9990000128746033,91.262,1099.673,0.9980000257492065,93.585,1215.425,0.9990000128746033,99.633,1324.651,1.0,104.018,1429.013,1.0
648,149.513,320.557,1.0,135.102,435.038,1.0,120.991,545.258,0.9990000128746033,114.17,657.593,1.0,105.75,760.809,1.0,99.961,875.923,1.0,93.165,989.452,0.9990000128746033,91.328,1099.716,0.9980000257492065,93.423,1215.109,0.9990000128746033,99.566,1324.721,1.0,104.055,1428.625,1.0
649,149.519,320.297,1.0,135.167,434.302,1.0,123.098,541.325,0.9990000128746033,113.999,657.509,1.0,105.827,760.733,1.0,100.001,875.929,1.0,93.143,989.422,0.9990000128746033,91.369,1099.689,0.9980000257492065,93.398,1214.955,0.9990000128746033,99.572,1324.615,1.0,104.054,1428.219,1.0
650,149.54,320.202,1.0,135.276,433.893,1.0,123.137,541.239,0.9990000128746033,113.556,656.426,1.0,105.799,760.653,1.0,100.04,876.005,1.0,93.128,989.431,0.9990000128746033,91.351,1099.696,0.9980000257492065,93.402,1215.044,0.9990000128746033,99.565,1324.653,1.0,104.004,1427.824,1.0
651,149.524,320.118,1.0,135.319,434.053,1.0,123.217,541.251,0.9990000128746033,113.322,655.948,1.0,105.799,760.584,1.0,100.104,876.041,1.0,93.127,989.435,0.9990000128746033,91.36,1099.649,0.9980000257492065,93.456,1215.195,0.9990000128746033,99.493,1324.515,1.0,103.987,1428.223,1.0
652,149.403,320.791,1.0,135.358,433.738,1.0,123.205,541.246,0.9990000128746033,113.223,655.98,1.0,105.831,760.604,1.0,100.089,876.016,1.0,93.119,989.411,0.9990000128746033,91.342,1099.654,0.9980000257492065,93.393,1215.084,0.9990000128746033,99.615,1324.607,1.0,104.02,1427.749,1.0
653,149.337,320.749,1.0,135.497,433.143,1.0,121.076,545.566,1.0,114.27,653.637,1.0,105.868,760.675,1.0,100.077,875.992,1.0,93.074,989.302,0.9990000128746033,91.195,1099.522,0.9980000257492065,93.435,1215.17,0.9990000128746033,99.86,1324.388,1.0,104.013,1427.964,1.0
654,149.369,320.954,1.0,134.851,433.72,1.0,120.885,545.744,1.0,113.0,655.106,1.0,105.934,760.737,1.0,100.026,875.866,1.0,93.055,989.281,0.9990000128746033,91.314,1099.56,0.9980000257492065,93.431,1215.392,0.9990000128746033,99.526,1324.749,1.0,104.032,1427.452,1.0
655,149.464,320.962,1.0,134.877,434.543,1.0,120.829,545.56,1.0,112.949,655.655,1.0,105.927,760.666,1.0,100.09,875.836,1.0,93.166,989.453,0.9990000128746033,91.268,1099.483,0.9980000257492065,93.449,1215.485,0.9990000128746033,99.863,1325.508,1.0,103.986,1427.041,1.0
656,149.323,320.765,1.0,134.972,433.059,1.0,122.958,541.277,0.9990000128746033,112.886,654.849,1.0,105.85,760.856,1.0,99.871,875.718,1.0,93.139,989.386,0.9990000128746033,91.169,1099.5,0.9980000257492065,93.427,1215.418,0.9990000128746033,99.828,1325.592,1.0,104.04,1427.682,1.0
657,149.377,320.553,1.0,135.388,432.379,1.0,123.009,541.078,0.9990000128746033,113.115,655.272,1.0,105.902,760.725,1.0,99.835,875.623,1.0,93.915,983.383,1.0,91.228,1099.471,0.9980000257492065,93.47,1215.501,0.9990000128746033,99.866,1325.493,1.0,103.991,1428.337,1.0
658,149.936,320.899,1.0,135.564,427.868,1.0,122.992,540.747,0.9990000128746033,114.608,653.128,1.0,105.831,760.75,1.0,99.844,875.706,1.0,93.922,983.408,1.0,91.192,1099.475,0.9980000257492065,93.456,1215.482,0.9990000128746033,99.908,1325.481,1.0,104.272,1428.011,1.0
659,149.707,319.93,1.0,134.658,430.529,1.0,122.937,540.765,0.9990000128746033,113.207,655.33,1.0,105.849,760.594,1.0,99.742,875.706,1.0,93.897,983.388,1.0,91.198,1099.469,0.9980000257492065,93.541,1215.605,0.9990000128746033,100.24,1325.367,1.0,104.189,1427.048,1.0
660,149.89,320.327,1.0,134.668,431.727,1.0,122.897,540.15,0.9990000128746033,114.094,652.697,1.0,105.711,760.926,1.0,99.615,875.862,1.0,93.114,989.388,0.9990000128746033,91.237,1099.54,0.9980000257492065,93.536,1215.653,0.9990000128746033,100.867,1328.946,1.0,104.222,1427.19,1.0
661,149.546,319.885,1.0,134.866,430.754,1.0,122.773,540.205,0.9980000257492065,114.44,652.676,1.0,105.749,761.091,1.0,99.559,875.866,1.0,93.143,989.452,0.9990000128746033,91.301,1099.571,0.996999979019165,93.534,1215.647,0.9990000128746033,100.889,1328.978,1.0,104.019,1428.041,1.0
662,149.719,320.319,1.0,134.268,432.364,1.0,122.831,540.62,0.9990000128746033,114.497,652.71,1.0,105.74,761.023,1.0,99.6,875.856,1.0,93.132,989.415,0.9990000128746033,91.261,1099.549,0.9980000257492065,93.532,1215.654,0.9990000128746033,100.011,1325.554,1.0,103.929,1427.675,1.0
663,149.725,320.014,1.0,134.278,430.793,1.0,122.833,540.456,0.9990000128746033,114.193,652.915,1.0,105.818,760.884,1.0,99.472,876.093,1.0,93.125,989.416,0.9990000128746033,91.228,1099.59,0.9980000257492065,93.509,1215.529,0.9990000128746033,99.953,1325.513,1.0,103.839,1428.026,1.0
664,149.619,319.63,1.0,134.839,427.774,1.0,122.793,540.371,0.9990000128746033,114.559,653.015,1.0,105.812,760.121,1.0,99.561,875.913,1.0,93.159,989.402,0.9990000128746033,91.194,1099.541,0.9980000257492065,93.518,1215.63,0.9990000128746033,99.967,1325.526,1.0,103.864,1427.881,1.0
665,149.435,319.893,1.0,134.16,431.291,1.0,122.8,540.18,0.9990000128746033,114.182,653.482,1.0,105.755,760.84,1.0,99.622,876.27,1.0,93.148,989.414,0.9990000128746033,91.167,1099.544,0.9980000257492065,93.475,1215.635,0.9990000128746033,100.011,1325.54,1.0,103.901,1428.009,1.0
666,149.312,319.797,1.0,133.904,432.259,1.0,122.763,539.766,0.9990000128746033,112.056,655.238,1.0,105.79,760.569,1.0,99.608,876.016,1.0,93.15,989.398,0.9990000128746033,91.168,1099.53,0.9980000257492065,93.503,1215.854,0.9990000128746033,101.31,1329.816,1.0,103.946,1427.551,1.0
667,149.597,320.201,1.0,134.276,431.791,1.0,122.721,539.958,0.9980000257492065,113.999,653.272,1.0,105.862,760.886,1.0,99.387,875.942,1.0,93.156,989.455,0.9990000128746033,91.136,1099.52,0.9980000257492065,93.456,1215.9,0.9990000128746033,100.14,1325.261,1.0,103.97,1427.522,1.0
668,149.628,320.176,1.0,133.178,427.707,1.0,122.744,538.741,0.9990000128746033,112.275,654.915,1.0,105.68,760.931,1.0,99.413,875.972,1.0,93.162,989.411,0.9990000128746033,91.044,1099.622,0.9980000257492065,93.561,1216.332,1.0,101.083,1329.061,1.0,104.14,1428.112,1.0
669,149.877,319.518,1.0,133.824,426.933,1.0,122.815,538.769,0.9990000128746033,112.38,654.942,1.0,105.696,760.713,1.0,99.289,876.272,1.0,93.165,989.451,0.9990000128746033,91.046,1099.65,0.9980000257492065,93.555,1216.399,1.0,100.185,1325.451,1.0,104.218,1427.421,1.0
670,149.991,319.909,1.0,133.685,427.49,1.0,122.833,539.354,0.9990000128746033,113.735,652.487,0.9990000128746033,105.714,760.639,1.0,99.405,876.349,1.0,93.696,983.091,1.0,90.857,1099.684,0.9980000257492065,93.54,1216.25,1.0,100.119,1325.302,1.0,104.069,1427.713,1.0
671,149.75,321.721,1.0,133.829,427.542,1.0,123.088,539.357,0.9990000128746033,113.854,651.719,0.9990000128746033,105.618,761.283,1.0,99.389,876.324,1.0,93.628,982.761,1.0,90.641,1099.747,0.9980000257492065,93.498,1216.451,1.0,100.193,1325.401,1.0,104.138,1427.509,1.0
672,149.834,323.321,1.0,133.246,427.954,1.0,123.259,538.652,0.9990000128746033,114.451,650.93,0.9990000128746033,105.688,760.948,1.0,99.412,876.316,1.0,93.562,982.586,1.0,90.534,1099.797,0.9980000257492065,93.497,1216.49,1.0,100.2,1325.413,1.0,104.135,1427.559,1.0
673,149.969,323.977,1.0,133.483,431.913,1.0,123.123,538.803,0.9990000128746033,114.838,650.22,0.9990000128746033,105.838,760.787,1.0,99.21,876.177,1.0,93.567,982.474,1.0,90.578,1099.739,0.9980000257492065,93.443,1216.391,1.0,100.134,1325.291,1.0,104.105,1427.684,1.0
674,149.873,323.435,1.0,133.881,427.726,1.0,122.904,539.196,0.9990000128746033,114.63,651.49,0.9990000128746033,105.794,761.022,1.0,99.051,876.177,1.0,93.531,982.335,1.0,90.566,1099.775,0.9980000257492065,93.45,1217.133,1.0,100.297,1325.336,1.0,104.112,1427.475,1.0
675,149.631,322.667,1.0,133.825,427.505,1.0,122.784,538.541,0.9990000128746033,114.528,650.701,0.9990000128746033,105.726,760.716,1.0,99.049,876.212,1.0,93.531,982.391,1.0,90.524,1099.804,0.9980000257492065,93.552,1217.037,1.0,100.266,1325.31,1.0,104.078,1427.392,1.0
676,149.567,324.139,1.0,133.637,427.037,1.0,121.65,533.443,1.0,114.379,650.484,0.9990000128746033,105.67,760.777,1.0,98.738,876.178,1.0,93.545,982.349,1.0,90.518,1099.833,0.9980000257492065,93.383,1217.121,1.0,100.29,1325.324,1.0,104.068,1427.41,1.0
677,149.957,326.238,1.0,133.53,427.258,1.0,121.688,533.274,1.0,114.67,650.601,0.9990000128746033,105.65,760.572,1.0,99.219,875.911,1.0,93.57,982.34,1.0,90.521,1099.831,0.9980000257492065,93.381,1217.145,1.0,100.27,1325.298,1.0,103.975,1427.624,1.0
678,149.754,324.845,1.0,133.764,426.859,1.0,121.711,533.48,1.0,115.296,650.839,0.9990000128746033,105.61,760.847,1.0,99.15,875.962,1.0,93.545,982.34,1.0,90.427,1099.872,0.9980000257492065,93.406,1217.233,1.0,100.326,1325.325,1.0,104.146,1427.215,1.0
679,149.483,324.392,1.0,133.414,426.801,1.0,123.016,538.293,0.9980000257492065,114.905,650.192,0.9990000128746033,105.63,760.848,1.0,99.283,876.03,1.0,93.544,982.327,1.0,90.409,1099.839,0.9980000257492065,93.399,1217.194,1.0,100.21,1325.342,1.0,104.128,1427.32,1.0
