scorer,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000
4252,317.546,184.345,1.0,318.383,198.215,1.0,322.463,210.661,1.0,322.496,227.176,1.0,313.665,244.859,1.0,303.223,258.323,1.0,289.259,269.019,1.0,268.894,277.061,1.0,256.47,274.98,1.0,238.403,272.791,1.0,223.474,263.071,1.0,215.445,253.723,1.0
4253,317.579,184.385,1.0,318.373,198.374,1.0,322.538,210.79,1.0,322.434,227.289,1.0,313.401,244.967,1.0,303.093,258.083,1.0,289.076,268.876,1.0,272.761,274.78,1.0,255.894,274.498,1.0,237.694,271.535,1.0,222.486,262.149,1.0,215.001,257.349,1.0
4254,317.456,184.337,1.0,318.232,198.111,1.0,322.285,210.272,1.0,322.142,227.039,1.0,312.943,244.559,1.0,302.841,257.85,1.0,288.936,268.754,1.0,272.194,274.69,1.0,255.767,274.372,1.0,237.519,271.063,1.0,221.468,262.142,1.0,214.505,256.968,1.0
4255,317.438,184.297,1.0,318.293,198.116,1.0,322.531,210.324,1.0,322.234,227.054,1.0,313.112,244.622,1.0,302.902,258.046,1.0,288.529,268.973,1.0,270.918,274.779,1.0,253.948,273.347,1.0,236.558,270.261,1.0,221.728,261.164,1.0,215.194,255.801,1.0
4256,317.47,184.421,1.0,318.408,198.162,1.0,322.655,210.666,1.0,322.247,227.126,1.0,313.262,244.893,1.0,303.03,258.003,1.0,288.824,268.861,1.0,270.634,274.997,1.0,253.289,273.204,1.0,236.637,269.652,1.0,221.684,260.651,1.0,215.901,254.761,1.0
4257,317.422,184.224,1.0,319.196,200.772,1.0,322.676,210.278,1.0,322.206,227.161,1.0,312.904,244.823,1.0,302.61,257.909,1.0,288.453,268.754,1.0,270.084,274.911,1.0,252.986,273.356,1.0,236.53,270.021,1.0,221.603,260.998,1.0,214.792,255.146,1.0
4258,317.483,184.426,1.0,318.46,197.983,1.0,322.692,210.772,1.0,322.489,227.418,1.0,312.738,245.209,1.0,302.54,258.405,1.0,288.395,268.9,1.0,269.817,274.494,1.0,252.433,272.595,1.0,236.621,268.789,1.0,221.746,260.289,1.0,214.999,252.655,1.0
4259,317.522,184.183,1.0,319.212,200.742,1.0,322.595,210.33,1.0,322.305,227.469,1.0,312.313,244.963,1.0,302.501,258.05,1.0,288.007,268.395,1.0,268.125,273.944,1.0,250.828,271.57,1.0,235.87,266.52,1.0,220.349,259.389,1.0,213.737,250.613,1.0
4260,317.138,184.087,1.0,318.851,200.952,1.0,322.877,209.915,1.0,322.054,226.896,1.0,313.098,244.206,1.0,302.754,257.788,1.0,287.285,269.144,1.0,265.995,274.411,1.0,249.731,274.914,1.0,235.147,266.219,1.0,219.818,256.378,1.0,215.558,248.703,1.0
4261,317.253,184.227,1.0,318.943,200.898,1.0,322.9,210.088,1.0,322.178,227.051,1.0,312.546,244.323,1.0,302.193,258.052,1.0,287.178,268.703,1.0,266.696,273.939,1.0,249.807,274.953,1.0,234.746,265.965,1.0,219.964,255.95,1.0,215.497,248.48,1.0
4262,317.325,184.277,1.0,318.935,200.972,1.0,322.659,210.36,1.0,322.177,227.066,1.0,312.635,244.341,1.0,302.119,257.947,1.0,290.759,268.912,1.0,267.089,273.428,1.0,249.774,274.756,1.0,235.693,265.502,1.0,220.339,254.921,1.0,215.951,246.502,1.0
4263,317.31,184.346,1.0,318.939,200.944,1.0,322.707,210.12,1.0,322.199,226.915,1.0,312.619,244.093,1.0,301.962,257.793,1.0,290.347,268.971,1.0,267.758,273.368,1.0,250.35,275.013,1.0,236.432,264.855,1.0,220.392,254.35,1.0,216.288,246.104,1.0
4264,317.319,184.273,1.0,318.958,200.943,1.0,322.574,209.916,1.0,322.085,227.029,1.0,312.226,244.068,1.0,301.677,257.801,1.0,289.914,268.193,1.0,266.169,273.409,1.0,249.665,274.15,1.0,235.846,264.999,1.0,220.071,254.471,1.0,215.497,245.834,1.0
4265,317.308,184.243,1.0,318.981,200.963,1.0,322.607,210.06,1.0,322.316,226.839,1.0,312.594,244.06,1.0,301.99,257.821,1.0,290.048,268.781,1.0,267.543,272.847,1.0,250.247,273.707,1.0,239.556,265.103,1.0,219.985,251.83,1.0,213.502,247.317,1.0
4266,317.329,184.227,1.0,319.104,200.955,1.0,322.837,209.886,1.0,322.274,227.211,1.0,312.331,244.243,1.0,301.596,257.902,1.0,289.46,268.465,1.0,264.407,273.014,1.0,248.542,271.483,1.0,238.156,262.54,1.0,221.295,252.055,1.0,214.276,247.34,1.0
4267,317.382,184.168,1.0,318.977,200.934,1.0,322.41,209.88,1.0,321.89,227.407,1.0,311.687,244.283,1.0,305.094,258.946,1.0,289.034,267.998,1.0,262.404,273.414,1.0,247.241,270.494,1.0,236.972,262.394,1.0,219.71,250.919,1.0,213.446,247.008,1.0
4268,317.312,184.223,1.0,319.046,200.952,1.0,322.78,209.846,1.0,322.17,226.989,1.0,312.558,243.993,1.0,301.604,257.479,1.0,289.342,267.253,1.0,263.691,272.931,1.0,247.905,269.554,1.0,237.773,262.204,1.0,220.874,250.049,1.0,214.977,245.128,1.0
4269,317.331,184.089,1.0,319.01,200.891,1.0,322.727,209.681,1.0,322.182,227.107,1.0,311.938,243.872,1.0,301.125,257.554,1.0,288.817,267.53,1.0,263.034,273.274,1.0,247.327,270.187,1.0,237.445,262.459,1.0,220.416,249.731,1.0,214.091,245.368,1.0
4270,317.459,184.089,1.0,319.108,200.888,1.0,322.799,209.952,1.0,322.239,227.389,1.0,311.855,244.384,1.0,301.3,257.528,1.0,288.723,267.082,1.0,263.685,272.726,1.0,247.76,268.886,1.0,237.901,261.255,1.0,220.22,248.992,1.0,214.642,243.398,1.0
4271,317.417,184.042,1.0,319.083,200.928,1.0,322.762,209.788,1.0,322.137,227.383,1.0,311.637,244.249,1.0,301.026,257.642,1.0,288.667,267.004,1.0,263.085,272.951,1.0,247.506,268.804,1.0,237.601,260.936,1.0,220.149,248.777,1.0,214.824,243.159,1.0
4272,317.288,184.327,1.0,318.325,197.98,1.0,322.621,210.148,1.0,321.825,227.375,1.0,311.743,244.334,1.0,301.236,258.025,1.0,288.353,267.27,1.0,264.076,272.107,1.0,246.974,268.094,1.0,236.35,260.802,1.0,220.575,248.188,1.0,215.422,241.823,1.0
4273,317.167,184.106,1.0,318.744,201.024,1.0,322.734,209.555,1.0,321.821,227.084,1.0,311.931,244.407,1.0,301.258,258.039,1.0,288.274,266.365,1.0,263.741,270.748,1.0,245.558,266.704,1.0,235.136,259.232,1.0,223.236,247.529,1.0,215.507,239.696,1.0
4274,317.105,184.077,1.0,318.678,200.92,1.0,322.813,209.047,1.0,321.547,226.819,1.0,311.82,243.935,1.0,304.443,258.22,1.0,288.044,266.125,1.0,263.535,270.555,1.0,244.961,266.451,1.0,234.586,259.041,1.0,222.511,247.407,1.0,214.66,239.416,1.0
4275,317.267,184.038,1.0,318.986,200.898,1.0,322.788,209.687,1.0,321.807,227.335,1.0,311.688,244.223,1.0,304.646,258.679,1.0,288.38,267.21,1.0,264.011,270.802,1.0,245.628,266.3,1.0,234.034,257.374,1.0,223.189,247.006,1.0,216.51,239.777,1.0
4276,317.346,184.1,1.0,318.96,200.969,1.0,322.644,209.955,1.0,321.843,227.572,1.0,311.411,244.42,1.0,304.263,258.721,1.0,288.321,267.024,1.0,263.737,270.41,1.0,245.08,266.363,1.0,233.848,257.368,1.0,223.239,246.955,1.0,216.489,239.909,1.0
4277,317.291,183.932,1.0,318.888,200.995,1.0,322.544,209.606,1.0,321.755,227.439,1.0,311.082,244.454,1.0,304.236,258.72,1.0,288.195,267.146,1.0,263.78,270.57,1.0,244.893,266.177,1.0,233.956,257.456,1.0,222.956,247.158,1.0,216.544,238.845,1.0
4278,317.267,183.945,1.0,318.896,200.87,1.0,322.763,209.645,1.0,321.881,227.519,1.0,311.379,244.355,1.0,304.244,258.552,1.0,287.743,266.615,1.0,263.622,270.347,1.0,244.836,265.626,1.0,234.148,257.165,1.0,223.149,246.673,1.0,216.379,241.471,1.0
4279,317.271,183.979,1.0,318.82,200.885,1.0,322.412,209.512,1.0,321.55,227.267,1.0,311.399,244.201,1.0,303.932,258.544,1.0,287.386,266.045,1.0,263.289,270.056,1.0,244.6,264.804,1.0,233.779,255.92,1.0,221.42,246.115,1.0,215.867,240.457,1.0
4280,317.198,183.927,1.0,318.758,200.762,1.0,322.477,209.26,1.0,321.626,227.096,1.0,311.636,244.027,1.0,303.547,258.014,1.0,287.271,265.732,1.0,262.456,269.635,1.0,248.538,264.625,1.0,232.747,255.271,1.0,221.02,245.472,1.0,216.017,239.46,1.0
4281,317.213,183.954,1.0,318.804,200.77,1.0,322.474,209.308,1.0,321.592,227.153,1.0,311.511,244.173,1.0,303.591,258.386,1.0,287.503,266.032,1.0,262.424,269.453,1.0,248.708,263.941,1.0,233.113,254.609,1.0,221.422,245.257,1.0,216.768,239.255,1.0
4282,317.191,183.931,1.0,318.784,200.784,1.0,322.426,209.302,1.0,321.576,227.132,1.0,311.318,244.149,1.0,303.499,258.508,1.0,287.297,266.103,1.0,262.612,269.964,1.0,248.837,264.023,1.0,233.559,254.562,1.0,221.291,245.067,1.0,216.677,239.354,1.0
4283,317.216,184.103,1.0,318.73,200.75,1.0,322.269,209.663,1.0,321.631,226.932,1.0,311.865,243.997,1.0,303.819,258.484,1.0,287.612,266.484,1.0,262.815,270.047,1.0,248.59,263.574,1.0,230.546,258.423,1.0,221.718,244.727,1.0,216.652,237.87,1.0
4284,317.547,184.251,1.0,318.28,197.512,1.0,322.063,209.99,1.0,321.492,228.393,1.0,310.273,244.446,1.0,303.099,259.008,1.0,286.348,266.049,1.0,264.837,271.149,1.0,247.626,262.76,1.0,228.986,257.385,1.0,221.702,244.555,1.0,217.103,237.329,1.0
4285,317.438,184.167,1.0,318.296,197.454,1.0,322.031,209.734,1.0,321.537,228.207,1.0,310.117,244.342,1.0,303.031,258.494,1.0,286.251,266.168,1.0,261.238,270.051,1.0,247.255,262.503,1.0,228.589,256.938,1.0,220.874,243.857,1.0,217.035,236.29,1.0
4286,317.422,184.172,1.0,318.299,197.461,1.0,321.96,209.844,1.0,321.462,228.325,1.0,310.263,244.568,1.0,303.236,258.473,1.0,286.222,266.28,1.0,261.863,269.504,1.0,247.994,262.696,1.0,229.579,257.392,1.0,221.316,243.951,1.0,216.924,235.57,1.0
4287,317.383,184.2,1.0,318.172,197.463,1.0,321.849,209.749,1.0,321.442,228.363,1.0,310.013,244.678,1.0,303.083,258.599,1.0,285.727,266.078,1.0,261.72,269.713,1.0,247.822,262.587,1.0,228.989,256.926,1.0,220.409,244.048,1.0,216.023,236.043,1.0
4288,317.349,184.134,1.0,318.326,197.403,1.0,322.298,209.855,1.0,321.644,228.43,1.0,310.225,244.718,1.0,303.532,258.468,1.0,286.214,266.197,1.0,262.995,269.238,1.0,248.837,262.701,1.0,231.194,257.903,1.0,220.987,243.802,1.0,216.595,234.134,1.0
4289,317.341,184.208,1.0,318.35,197.546,1.0,322.211,209.908,1.0,321.64,228.396,1.0,310.27,244.694,1.0,303.414,258.433,1.0,285.775,265.963,1.0,262.982,269.172,1.0,249.08,262.614,1.0,231.519,257.779,1.0,220.793,243.791,1.0,216.483,233.975,1.0
4290,317.406,184.216,1.0,318.31,197.569,1.0,322.142,210.021,1.0,321.488,228.51,1.0,309.729,244.759,1.0,303.477,258.206,1.0,285.742,265.025,1.0,261.959,267.667,1.0,249.648,264.725,1.0,230.636,257.339,1.0,221.05,243.303,1.0,216.776,233.351,1.0
4291,317.306,184.079,1.0,318.318,197.439,1.0,322.202,209.776,1.0,321.436,228.471,1.0,309.811,244.664,1.0,302.958,258.547,1.0,284.507,264.86,1.0,260.773,267.791,1.0,249.22,263.735,1.0,229.883,256.625,1.0,221.001,243.216,1.0,216.664,232.267,1.0
4292,317.291,184.068,1.0,318.925,200.848,1.0,322.375,209.668,1.0,321.462,228.157,1.0,310.027,244.519,1.0,302.718,258.357,1.0,284.947,264.31,1.0,263.754,269.278,1.0,247.607,262.983,1.0,227.757,254.395,1.0,220.76,242.227,1.0,217.39,231.123,1.0
4293,317.296,184.201,1.0,318.347,197.207,1.0,322.346,209.732,1.0,321.552,228.23,1.0,309.91,244.61,1.0,302.889,258.388,1.0,284.792,264.235,1.0,263.923,269.561,1.0,248.496,262.657,1.0,228.984,254.482,1.0,220.148,241.437,1.0,217.554,230.454,1.0
4294,317.303,184.184,1.0,318.891,200.904,1.0,322.108,209.762,1.0,321.479,228.227,1.0,309.846,244.626,1.0,302.596,258.473,1.0,284.503,264.213,1.0,263.435,269.574,1.0,248.027,262.556,1.0,228.464,254.246,1.0,220.6,241.437,1.0,217.463,230.169,1.0
4295,317.358,184.158,1.0,318.235,197.521,1.0,322.094,209.844,1.0,321.515,228.444,1.0,309.462,244.805,1.0,302.7,258.48,1.0,284.382,264.003,1.0,263.672,269.853,1.0,248.598,263.073,1.0,229.813,254.352,1.0,221.148,241.388,1.0,217.109,230.514,1.0
4296,317.486,184.116,1.0,318.502,197.347,1.0,322.479,209.852,1.0,321.564,228.107,1.0,309.919,244.482,1.0,303.147,258.401,1.0,284.695,264.044,1.0,264.01,269.686,1.0,248.295,262.813,1.0,228.771,252.877,1.0,221.653,240.901,1.0,211.535,232.516,1.0
4297,317.509,184.14,1.0,318.421,197.481,1.0,322.504,210.007,1.0,321.621,228.3,1.0,309.862,244.676,1.0,303.15,258.51,1.0,284.334,264.242,1.0,264.081,269.538,1.0,248.147,262.747,1.0,228.576,253.181,1.0,221.409,240.66,1.0,211.469,232.469,1.0
4298,317.475,184.203,1.0,318.433,197.734,1.0,322.364,210.174,1.0,321.498,228.419,1.0,309.86,244.772,1.0,302.723,258.586,1.0,284.072,264.12,1.0,263.547,269.77,1.0,248.096,262.432,1.0,229.046,252.235,1.0,221.433,240.066,1.0,211.607,231.647,1.0
4299,317.508,184.259,1.0,318.469,197.888,1.0,322.35,210.214,1.0,321.643,228.438,1.0,310.215,244.798,1.0,302.892,258.481,1.0,284.444,263.789,1.0,263.167,268.991,1.0,247.927,261.541,1.0,228.511,251.947,1.0,222.185,240.498,1.0,211.454,230.281,1.0
4300,317.594,184.207,1.0,318.303,197.739,1.0,322.191,210.307,1.0,321.304,228.585,1.0,309.397,245.011,1.0,302.251,258.586,1.0,283.934,264.026,1.0,262.954,269.093,1.0,247.488,261.631,1.0,228.112,251.51,1.0,221.887,239.332,1.0,211.384,230.234,1.0
4301,317.66,184.354,1.0,318.532,197.991,1.0,322.319,210.432,1.0,321.514,228.64,1.0,309.685,245.089,1.0,302.558,258.835,1.0,283.763,264.275,1.0,262.97,268.505,1.0,247.748,261.401,1.0,228.379,251.038,1.0,222.737,239.839,1.0,211.596,229.558,1.0
4302,317.66,184.405,1.0,318.117,197.78,1.0,321.815,210.051,1.0,321.416,228.303,1.0,309.687,244.67,1.0,302.419,258.847,1.0,284.088,264.22,1.0,263.024,269.151,1.0,247.103,262.06,1.0,227.759,251.701,1.0,221.625,240.415,1.0,210.762,230.171,1.0
4303,317.626,184.398,1.0,318.279,197.873,1.0,322.121,210.226,1.0,321.616,228.426,1.0,309.784,244.709,1.0,302.586,258.872,1.0,284.31,264.01,1.0,263.038,269.06,1.0,247.435,261.449,1.0,228.388,250.976,1.0,222.698,239.481,1.0,211.562,229.636,1.0
4304,317.653,184.41,1.0,318.28,197.86,1.0,322.179,210.224,1.0,321.577,228.329,1.0,310.055,244.469,1.0,302.859,258.355,1.0,284.477,263.74,1.0,263.081,269.247,1.0,247.273,261.893,1.0,227.954,250.949,1.0,222.442,240.111,1.0,211.328,229.962,1.0
4305,317.735,184.467,1.0,318.308,197.986,1.0,322.177,210.46,1.0,321.533,228.578,1.0,309.866,244.746,1.0,302.742,258.545,1.0,284.174,264.186,1.0,262.83,269.453,1.0,247.071,261.992,1.0,228.02,250.688,1.0,222.257,239.532,1.0,211.227,229.472,1.0
4306,317.593,184.486,1.0,318.254,197.926,1.0,321.891,210.261,1.0,321.42,228.33,1.0,309.912,244.459,1.0,302.652,258.516,1.0,283.736,264.316,1.0,262.82,268.731,1.0,247.055,260.922,1.0,228.675,250.385,1.0,223.116,239.14,1.0,211.39,228.592,1.0
4307,317.6,184.383,1.0,318.278,197.813,1.0,321.918,210.222,1.0,321.525,228.4,1.0,310.045,244.376,1.0,302.336,258.505,1.0,283.418,264.356,1.0,262.891,268.379,1.0,247.031,260.984,1.0,228.27,250.696,1.0,222.296,238.396,1.0,211.082,228.387,1.0
4308,317.675,184.344,1.0,318.39,197.166,1.0,322.476,209.877,1.0,321.797,227.908,1.0,310.247,244.165,1.0,301.456,257.825,1.0,283.398,263.497,1.0,262.92,268.494,1.0,247.046,260.891,1.0,229.281,249.796,1.0,223.072,238.199,1.0,211.125,228.412,1.0
4309,317.554,184.239,1.0,318.306,197.075,1.0,322.427,209.774,1.0,321.67,228.018,1.0,309.939,244.446,1.0,300.974,258.112,1.0,282.775,263.834,1.0,262.836,268.343,1.0,247.36,260.645,1.0,229.728,249.745,1.0,223.226,239.155,1.0,211.621,227.618,1.0
4310,317.519,184.346,1.0,318.496,197.309,1.0,322.222,209.83,1.0,321.616,227.978,1.0,309.937,244.274,1.0,300.585,257.968,1.0,282.619,263.783,1.0,262.804,268.263,1.0,247.785,260.351,1.0,230.362,250.35,1.0,221.354,236.507,1.0,218.088,228.595,1.0
4311,317.423,184.369,1.0,318.457,197.349,1.0,322.162,209.798,1.0,321.587,227.926,1.0,310.064,244.27,1.0,300.514,257.89,1.0,282.477,263.952,1.0,262.838,268.322,1.0,247.855,260.678,1.0,230.377,250.445,1.0,221.649,236.235,1.0,210.366,227.432,1.0
4312,317.581,184.38,1.0,318.396,197.336,1.0,322.158,209.95,1.0,321.479,228.114,1.0,309.911,244.427,1.0,300.493,258.141,1.0,282.428,264.243,1.0,262.899,268.379,1.0,248.211,260.548,1.0,230.522,250.323,1.0,221.955,235.855,1.0,210.677,227.466,1.0
4313,317.487,184.332,1.0,318.25,197.169,1.0,322.059,209.692,1.0,321.66,227.876,1.0,310.27,244.201,1.0,300.671,258.029,1.0,282.68,264.24,1.0,262.983,267.941,1.0,247.722,259.844,1.0,230.26,250.227,1.0,221.894,236.227,1.0,210.445,227.533,1.0
4314,317.451,184.273,1.0,318.228,197.113,1.0,322.048,209.728,1.0,321.474,228.104,1.0,309.915,244.321,1.0,300.656,257.972,1.0,282.458,264.267,1.0,262.896,267.861,1.0,247.403,259.452,1.0,230.218,249.897,1.0,221.926,235.826,1.0,210.163,227.359,1.0
4315,317.503,184.285,1.0,318.272,197.188,1.0,322.094,209.8,1.0,321.485,228.116,1.0,309.814,244.4,1.0,300.603,257.788,1.0,282.469,263.879,1.0,262.42,267.928,1.0,247.752,259.395,1.0,229.943,249.029,1.0,221.937,235.958,1.0,210.611,227.482,1.0
4316,317.466,184.251,1.0,318.145,197.161,1.0,321.957,209.742,1.0,321.419,228.01,1.0,309.762,244.278,1.0,300.75,257.922,1.0,282.153,264.573,1.0,262.578,267.572,1.0,246.565,259.365,1.0,229.678,248.929,1.0,221.844,236.13,1.0,210.183,227.319,1.0
4317,317.399,184.336,1.0,318.271,197.43,1.0,321.988,209.862,1.0,321.439,227.931,1.0,309.985,244.319,1.0,300.902,257.848,1.0,282.679,264.387,1.0,262.727,267.006,1.0,246.547,259.462,1.0,229.309,247.944,1.0,222.882,236.716,1.0,211.489,226.778,1.0
4318,317.394,184.344,1.0,318.223,197.643,1.0,321.741,209.898,1.0,321.439,227.962,1.0,310.082,244.344,1.0,300.666,257.584,1.0,282.516,264.162,1.0,262.399,267.008,1.0,246.37,259.31,1.0,229.207,247.727,1.0,222.718,236.512,1.0,211.166,226.751,1.0
4319,317.373,184.375,1.0,318.257,197.605,1.0,321.792,209.937,1.0,321.406,228.003,1.0,309.972,244.358,1.0,300.661,257.594,1.0,282.325,264.115,1.0,262.272,266.961,1.0,246.189,259.188,1.0,229.197,247.866,1.0,222.736,236.64,1.0,211.24,226.834,1.0
4320,317.603,184.348,1.0,318.216,198.068,1.0,321.566,210.664,1.0,321.6,228.167,1.0,310.509,244.425,1.0,301.433,258.267,1.0,282.484,263.881,1.0,262.55,267.476,1.0,246.401,260.134,1.0,229.284,248.09,1.0,222.502,236.19,1.0,211.697,227.135,1.0
4321,317.6,184.457,1.0,318.284,198.157,1.0,321.678,210.681,1.0,321.57,228.18,1.0,310.679,244.295,1.0,301.548,258.097,1.0,282.644,263.546,1.0,261.96,267.49,1.0,246.003,260.128,1.0,228.939,247.825,1.0,223.333,236.035,1.0,211.732,226.971,1.0
4322,317.539,184.38,1.0,318.301,197.891,1.0,321.813,210.437,1.0,321.607,228.188,1.0,310.519,244.307,1.0,301.431,258.035,1.0,282.54,263.51,1.0,261.667,267.537,1.0,246.298,259.83,1.0,229.007,247.576,1.0,222.35,235.346,1.0,211.675,226.804,1.0
4323,317.367,184.235,1.0,318.297,197.761,1.0,321.786,210.326,1.0,321.607,227.855,1.0,310.4,244.035,1.0,301.149,257.663,1.0,282.172,263.426,1.0,262.111,267.064,1.0,246.92,259.215,1.0,229.529,248.086,1.0,223.373,235.121,1.0,211.296,226.19,1.0
4324,317.472,184.202,1.0,318.315,197.725,1.0,321.761,210.206,1.0,321.291,228.114,1.0,310.361,244.129,1.0,297.201,256.698,1.0,282.193,263.68,1.0,261.488,267.028,1.0,245.787,259.152,1.0,228.444,247.947,1.0,221.857,234.931,1.0,209.615,225.988,1.0
4325,317.289,184.276,1.0,318.323,197.799,1.0,321.896,210.053,1.0,321.626,227.692,1.0,310.852,243.837,1.0,298.221,256.565,1.0,282.625,263.708,1.0,262.367,266.989,1.0,247.041,259.551,1.0,229.312,248.274,1.0,223.17,234.813,1.0,211.289,225.469,1.0
4326,317.425,184.168,1.0,318.421,197.777,1.0,321.952,210.148,1.0,321.688,228.14,1.0,310.142,244.174,1.0,301.5,257.874,1.0,282.536,263.795,1.0,261.887,267.101,1.0,246.484,259.347,1.0,228.768,247.513,1.0,222.446,235.079,1.0,210.256,226.362,1.0
4327,317.324,184.258,1.0,318.331,197.977,1.0,321.801,210.157,1.0,321.655,227.804,1.0,310.681,243.936,1.0,297.835,256.683,1.0,282.487,263.644,1.0,261.835,267.058,1.0,246.71,259.108,1.0,229.1,248.163,1.0,222.573,234.347,1.0,210.444,226.149,1.0
4328,317.383,184.381,1.0,318.452,197.973,1.0,321.905,210.189,1.0,321.628,227.848,1.0,310.744,243.927,1.0,301.715,257.901,1.0,282.842,263.37,1.0,262.281,266.804,1.0,247.611,258.688,1.0,229.831,248.725,1.0,223.437,234.293,1.0,211.209,225.243,1.0
4329,317.497,184.503,1.0,318.436,198.124,1.0,321.78,210.412,1.0,321.233,228.014,1.0,310.569,244.067,1.0,297.466,256.656,1.0,281.97,263.413,1.0,261.541,266.513,1.0,246.278,258.804,1.0,228.689,247.886,1.0,222.462,233.961,1.0,210.45,225.117,1.0
4330,317.47,184.37,1.0,318.464,197.924,1.0,321.86,210.39,1.0,321.53,228.129,1.0,310.475,244.284,1.0,301.361,257.911,1.0,282.332,263.397,1.0,261.535,266.652,1.0,246.738,258.614,1.0,229.172,248.072,1.0,223.082,234.155,1.0,210.989,224.865,1.0
4331,317.537,184.358,1.0,318.381,197.849,1.0,321.899,210.209,1.0,321.571,227.979,1.0,310.753,244.225,1.0,301.297,257.96,1.0,282.258,263.336,1.0,261.605,266.462,1.0,246.256,258.862,1.0,228.849,248.035,1.0,222.868,234.209,1.0,210.543,225.231,1.0
4332,317.334,184.228,1.0,318.802,200.972,1.0,322.016,209.808,1.0,321.428,227.754,1.0,309.771,244.673,1.0,301.041,258.22,1.0,282.845,263.516,1.0,261.622,266.013,1.0,245.972,258.577,1.0,232.282,248.814,1.0,222.09,233.9,1.0,211.7,225.753,1.0
4333,317.414,184.198,1.0,318.256,197.67,1.0,322.0,210.007,1.0,321.378,227.995,1.0,309.668,244.658,1.0,300.854,258.145,1.0,282.732,263.566,1.0,261.56,265.752,1.0,246.524,258.235,1.0,232.608,248.922,1.0,221.677,233.231,1.0,211.733,225.324,1.0
4334,317.416,184.27,1.0,318.161,197.627,1.0,321.694,210.024,1.0,321.415,227.93,1.0,309.539,244.429,1.0,296.954,256.27,1.0,280.011,267.344,1.0,261.776,265.688,1.0,245.84,258.388,1.0,232.04,249.675,1.0,223.034,234.532,1.0,210.686,225.228,1.0
4335,317.329,184.273,1.0,318.202,197.615,1.0,321.85,210.041,1.0,321.375,227.78,1.0,309.741,244.222,1.0,296.981,256.203,1.0,279.922,267.202,1.0,261.643,265.081,1.0,245.624,257.458,1.0,232.039,248.76,1.0,221.491,232.919,1.0,211.553,224.599,1.0
4336,317.21,184.287,1.0,318.158,197.607,1.0,321.76,209.843,1.0,321.165,227.586,1.0,309.961,244.122,1.0,297.218,256.087,1.0,279.882,267.106,1.0,261.644,265.151,1.0,245.736,257.432,1.0,232.411,248.72,1.0,223.214,233.882,1.0,211.192,224.573,1.0
4337,317.202,184.267,1.0,318.214,197.663,1.0,321.712,209.888,1.0,321.073,227.767,1.0,309.931,244.344,1.0,296.883,256.207,1.0,279.796,267.254,1.0,261.436,265.315,1.0,245.875,257.321,1.0,232.334,248.892,1.0,223.328,233.658,1.0,211.147,224.46,1.0
4338,317.175,184.221,1.0,318.273,197.469,1.0,321.798,209.838,1.0,321.202,227.691,1.0,310.184,244.25,1.0,297.051,256.194,1.0,279.71,267.208,1.0,261.245,265.265,1.0,245.712,257.077,1.0,232.39,248.419,1.0,223.127,232.985,1.0,210.761,224.048,1.0
