scorer,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000
58,139.942,315.912,0.9509999752044678,123.612,420.111,0.9789999723434448,115.911,524.158,0.9950000047683716,107.856,651.774,0.9789999723434448,100.652,772.239,0.8920000195503235,98.859,899.961,0.9980000257492065,98.459,1012.378,0.9679999947547913,99.344,1124.612,0.9950000047683716,99.834,1251.802,0.9980000257492065,106.248,1363.844,0.996999979019165,115.177,1452.041,0.9879999756813049
59,139.944,315.909,0.9459999799728394,123.649,420.24,0.9819999933242798,115.936,524.22,0.9940000176429749,107.864,651.736,0.9779999852180481,100.484,764.236,0.9789999723434448,99.115,900.319,0.996999979019165,98.727,1019.74,0.9819999933242798,99.11,1124.041,0.9980000257492065,99.728,1243.939,0.9919999837875366,106.568,1356.072,0.9879999756813049,114.863,1443.845,0.996999979019165
60,139.937,315.872,0.9089999794960022,123.576,420.105,0.9860000014305115,115.937,524.134,0.9940000176429749,107.918,651.878,0.9599999785423279,100.447,780.165,0.972000002861023,100.336,899.992,0.9929999709129333,98.86,1019.662,0.9800000190734863,98.997,1124.102,0.9980000257492065,98.96,1243.779,0.9919999837875366,106.792,1348.614,0.9980000257492065,114.63,1443.77,0.9950000047683716
61,139.966,307.88,0.9829999804496765,123.58,420.056,0.9869999885559082,115.943,524.121,0.9929999709129333,107.927,651.906,0.9620000123977661,100.479,772.197,0.9919999837875366,100.397,899.992,0.9890000224113464,98.91,1019.763,0.9800000190734863,99.214,1124.42,0.9980000257492065,98.909,1243.758,0.9919999837875366,107.028,1348.909,0.9980000257492065,107.241,1443.722,0.9929999709129333
62,139.976,307.838,0.9729999899864197,123.603,420.103,0.9810000061988831,115.918,524.06,0.9919999837875366,107.921,651.935,0.9580000042915344,100.468,772.033,0.9909999966621399,100.361,899.879,0.9919999837875366,98.925,1019.745,0.9810000061988831,99.159,1124.309,0.9980000257492065,98.939,1243.738,0.9919999837875366,107.008,1348.341,0.996999979019165,107.198,1443.704,0.9929999709129333
63,139.924,307.809,0.9589999914169312,123.605,420.09,0.9710000157356262,115.914,524.023,0.9929999709129333,107.789,660.209,0.9639999866485596,100.59,772.225,0.9729999899864197,100.122,892.3,0.9829999804496765,98.928,1019.734,0.9819999933242798,99.182,1131.664,0.9869999885559082,98.913,1243.74,0.9919999837875366,106.994,1348.116,0.996999979019165,107.273,1443.749,0.9940000176429749
64,139.908,307.799,0.9580000042915344,123.832,412.131,0.9589999914169312,116.216,516.56,0.9950000047683716,107.883,651.956,0.9440000057220459,100.614,772.199,0.9490000009536743,100.295,899.947,0.9909999966621399,98.969,1019.643,0.9819999933242798,99.197,1124.531,0.9980000257492065,99.159,1236.59,0.9990000128746033,106.624,1347.48,0.996999979019165,107.328,1443.781,0.9940000176429749
65,139.939,299.897,0.9269999861717224,123.816,412.116,0.9649999737739563,115.947,523.944,0.9879999756813049,107.872,651.981,0.9409999847412109,100.447,772.203,0.9810000061988831,100.451,899.899,0.984000027179718,98.926,1019.556,0.9850000143051147,99.158,1124.176,0.9980000257492065,98.845,1243.725,0.9919999837875366,106.885,1347.411,0.996999979019165,107.254,1443.736,0.9929999709129333
66,139.938,299.894,0.9309999942779541,123.814,412.109,0.9660000205039978,115.917,523.935,0.9900000095367432,107.866,652.006,0.9340000152587891,100.393,772.149,0.9760000109672546,100.522,900.0,0.9769999980926514,98.906,1019.598,0.9860000014305115,98.998,1123.919,0.9980000257492065,98.969,1243.739,0.9919999837875366,106.669,1348.217,0.9980000257492065,107.364,1443.777,0.9940000176429749
67,139.939,299.899,0.9269999861717224,123.821,412.13,0.9629999995231628,115.891,523.965,0.9900000095367432,107.857,651.887,0.9520000219345093,100.36,772.155,0.9769999980926514,100.279,899.82,0.9879999756813049,98.848,1019.634,0.9879999756813049,98.925,1123.853,0.9980000257492065,99.127,1236.04,0.9990000128746033,106.618,1347.992,0.9980000257492065,107.343,1443.725,0.9940000176429749
68,139.942,299.903,0.9359999895095825,123.822,412.125,0.9660000205039978,115.886,523.988,0.9919999837875366,107.849,651.87,0.9660000205039978,100.367,772.171,0.9800000190734863,100.313,900.311,0.9860000014305115,98.837,1019.662,0.9879999756813049,98.923,1123.867,0.9980000257492065,99.094,1236.055,0.9990000128746033,106.663,1347.919,0.9980000257492065,114.682,1443.701,0.9950000047683716
69,139.944,299.908,0.9419999718666077,123.821,412.111,0.9710000157356262,115.898,523.987,0.9919999837875366,107.863,651.889,0.9589999914169312,100.452,772.187,0.968999981880188,100.282,900.178,0.9869999885559082,98.823,1019.66,0.9879999756813049,98.976,1123.982,0.9980000257492065,99.046,1235.994,0.9990000128746033,106.509,1347.575,0.996999979019165,114.694,1443.744,0.9950000047683716
70,139.943,299.898,0.9459999799728394,123.819,412.074,0.9800000190734863,115.917,524.084,0.9909999966621399,107.866,651.89,0.9660000205039978,100.466,772.271,0.9779999852180481,100.278,899.865,0.9900000095367432,98.858,1019.686,0.9879999756813049,98.988,1123.977,0.9980000257492065,99.082,1236.053,0.9990000128746033,106.633,1347.559,0.996999979019165,114.715,1443.71,0.9950000047683716
71,139.895,307.798,0.9739999771118164,123.822,412.068,0.9800000190734863,115.927,524.083,0.9909999966621399,107.856,651.914,0.9660000205039978,100.472,772.283,0.9750000238418579,99.468,900.04,0.9980000257492065,98.746,1019.677,0.9890000224113464,99.003,1123.995,0.9980000257492065,99.075,1236.05,0.9990000128746033,106.628,1347.383,0.996999979019165,114.679,1443.676,0.9950000047683716
72,139.941,299.897,0.9449999928474426,123.808,412.071,0.9750000238418579,115.935,524.054,0.9900000095367432,107.879,651.891,0.9639999866485596,100.334,772.194,0.9860000014305115,99.487,900.161,0.9980000257492065,98.767,1019.695,0.9890000224113464,99.01,1124.023,0.9980000257492065,99.069,1236.082,0.9990000128746033,106.776,1347.191,0.996999979019165,107.279,1443.696,0.9929999709129333
73,139.895,307.794,0.972000002861023,123.814,412.107,0.9599999785423279,115.935,524.052,0.9900000095367432,107.862,651.903,0.9649999737739563,100.452,772.073,0.9649999737739563,99.556,900.204,0.9980000257492065,98.792,1019.698,0.9890000224113464,99.011,1124.016,0.9980000257492065,99.117,1236.294,0.9990000128746033,106.698,1347.296,0.996999979019165,107.306,1443.685,0.9929999709129333
74,139.894,307.808,0.968999981880188,123.804,412.07,0.9639999866485596,115.936,524.049,0.9890000224113464,107.867,651.899,0.9620000123977661,100.415,772.076,0.9700000286102295,99.509,900.118,0.9980000257492065,98.782,1019.693,0.9890000224113464,99.013,1124.038,0.9980000257492065,99.034,1236.047,0.9990000128746033,106.638,1340.229,0.9890000224113464,107.294,1443.67,0.9929999709129333
75,139.922,307.832,0.9779999852180481,123.816,412.082,0.9760000109672546,115.941,524.115,0.9919999837875366,107.87,651.886,0.9639999866485596,100.502,772.125,0.9549999833106995,99.53,900.262,0.9980000257492065,98.792,1019.68,0.9900000095367432,99.037,1124.068,0.9980000257492065,99.042,1236.013,0.9990000128746033,106.629,1340.193,0.9890000224113464,107.292,1443.683,0.9940000176429749
76,139.943,299.9,0.9430000185966492,123.817,412.101,0.9739999771118164,115.91,524.134,0.9940000176429749,107.882,651.882,0.9629999995231628,100.41,772.04,0.972000002861023,99.494,900.237,0.9980000257492065,98.779,1019.672,0.9909999966621399,99.105,1124.177,0.9980000257492065,99.02,1236.027,0.9990000128746033,106.628,1340.21,0.9890000224113464,107.276,1443.657,0.9929999709129333
77,139.934,307.9,0.984000027179718,123.813,412.068,0.9779999852180481,115.955,524.131,0.9940000176429749,107.836,651.878,0.972000002861023,100.431,772.36,0.9819999933242798,99.544,900.43,0.9980000257492065,98.802,1019.648,0.9909999966621399,99.092,1124.069,0.9980000257492065,99.015,1236.029,0.9990000128746033,106.773,1347.197,0.996999979019165,107.307,1443.729,0.9940000176429749
78,139.921,307.86,0.9789999723434448,123.811,412.094,0.9789999723434448,115.953,524.014,0.9879999756813049,107.871,651.873,0.9649999737739563,100.454,772.241,0.9819999933242798,99.579,900.178,0.996999979019165,98.836,1019.644,0.9909999966621399,99.007,1123.97,0.9980000257492065,98.984,1235.953,0.9990000128746033,106.743,1340.248,0.9879999756813049,107.291,1443.697,0.9940000176429749
79,139.943,307.819,0.9860000014305115,123.81,412.053,0.9789999723434448,115.938,524.156,0.9940000176429749,107.834,651.892,0.968999981880188,100.288,780.11,0.9679999947547913,99.645,891.968,0.9900000095367432,98.807,1019.696,0.9900000095367432,99.023,1124.006,0.9980000257492065,98.95,1235.918,0.9990000128746033,106.576,1340.182,0.9890000224113464,107.237,1443.656,0.9940000176429749
80,139.94,299.923,0.9449999928474426,123.811,412.056,0.9760000109672546,115.904,524.054,0.9919999837875366,107.691,644.538,0.9750000238418579,100.306,780.148,0.9509999752044678,99.18,900.065,0.9980000257492065,98.873,1019.703,0.9890000224113464,99.026,1124.002,0.9980000257492065,99.031,1235.935,0.9990000128746033,106.574,1340.157,0.9890000224113464,107.231,1443.617,0.9940000176429749
81,139.941,299.918,0.9440000057220459,123.814,412.077,0.9779999852180481,115.924,524.11,0.9929999709129333,107.863,651.845,0.9739999771118164,100.504,764.164,0.9390000104904175,99.208,900.193,0.9980000257492065,98.865,1019.704,0.9890000224113464,98.996,1123.949,0.9980000257492065,99.063,1235.952,0.9990000128746033,106.592,1340.139,0.9890000224113464,107.243,1443.657,0.9940000176429749
82,139.937,299.917,0.9390000104904175,123.808,412.084,0.9760000109672546,115.94,524.044,0.9909999966621399,107.889,651.85,0.968999981880188,108.099,756.521,0.9589999914169312,99.22,900.093,0.9980000257492065,98.844,1019.699,0.9890000224113464,98.971,1123.924,0.9980000257492065,99.076,1236.039,0.9990000128746033,106.569,1340.14,0.9890000224113464,107.286,1443.571,0.9940000176429749
83,139.961,307.912,0.984000027179718,123.812,412.114,0.9769999980926514,115.96,524.128,0.9940000176429749,107.905,651.934,0.9509999752044678,100.341,764.122,0.9900000095367432,99.483,891.838,0.9909999966621399,98.807,1019.677,0.9900000095367432,98.965,1123.871,0.9980000257492065,99.073,1235.972,0.9990000128746033,106.563,1340.146,0.9890000224113464,107.297,1443.611,0.9940000176429749
84,139.953,307.973,0.9819999933242798,123.806,412.062,0.9789999723434448,115.991,524.122,0.9940000176429749,107.899,651.881,0.9610000252723694,100.426,764.125,0.9850000143051147,99.275,900.052,0.9980000257492065,98.78,1019.666,0.9900000095367432,98.982,1123.916,0.9980000257492065,99.07,1235.977,0.9990000128746033,106.55,1340.131,0.9879999756813049,114.656,1443.628,0.9950000047683716
85,139.955,307.971,0.9819999933242798,123.807,412.084,0.9769999980926514,115.956,524.117,0.9929999709129333,107.881,651.87,0.9610000252723694,100.408,764.119,0.984000027179718,99.276,900.016,0.9980000257492065,98.778,1019.67,0.9900000095367432,98.995,1123.948,0.9980000257492065,99.12,1235.989,0.9990000128746033,106.524,1340.119,0.9879999756813049,114.647,1443.629,0.9950000047683716
86,139.963,307.944,0.9829999804496765,123.811,412.082,0.9779999852180481,115.949,524.106,0.9940000176429749,107.892,651.853,0.9610000252723694,100.316,764.102,0.9869999885559082,99.243,900.042,0.9980000257492065,98.788,1019.672,0.9900000095367432,98.989,1123.937,0.9980000257492065,99.127,1235.997,0.9990000128746033,106.516,1340.122,0.9879999756813049,107.264,1443.651,0.9940000176429749
87,139.986,307.994,0.9750000238418579,123.808,412.095,0.9760000109672546,115.964,524.102,0.9929999709129333,107.718,644.291,0.9559999704360962,100.387,764.15,0.9850000143051147,99.307,900.302,0.9980000257492065,98.81,1019.664,0.9909999966621399,99.019,1124.022,0.9980000257492065,98.979,1235.878,0.9990000128746033,106.506,1340.147,0.9879999756813049,107.268,1443.637,0.9940000176429749
88,139.955,307.843,0.9800000190734863,123.807,412.066,0.9760000109672546,116.052,532.024,0.996999979019165,107.839,651.857,0.9729999899864197,100.287,779.899,0.9900000095367432,99.766,900.98,0.996999979019165,98.76,1027.075,0.9950000047683716,99.072,1124.013,0.9980000257492065,99.33,1235.916,0.9990000128746033,106.537,1340.133,0.9879999756813049,114.561,1443.621,0.9959999918937683
89,139.94,307.887,0.9810000061988831,123.8,412.099,0.9649999737739563,115.892,524.123,0.9950000047683716,107.855,651.903,0.9679999947547913,100.262,779.844,0.9900000095367432,99.693,900.844,0.996999979019165,98.74,1019.605,0.9929999709129333,98.979,1123.868,0.9980000257492065,99.236,1235.732,0.9990000128746033,106.554,1340.08,0.9879999756813049,107.424,1443.84,0.9950000047683716
90,139.953,299.906,0.9520000219345093,123.806,412.03,0.9810000061988831,115.914,524.157,0.9940000176429749,107.855,651.851,0.9679999947547913,100.22,771.799,0.9959999918937683,99.742,900.677,0.996999979019165,98.758,1019.598,0.9940000176429749,98.932,1123.833,0.9980000257492065,99.345,1235.757,0.9990000128746033,106.559,1340.08,0.9890000224113464,114.564,1443.618,0.9950000047683716
91,139.916,307.815,0.972000002861023,123.795,412.106,0.9639999866485596,115.916,524.078,0.9929999709129333,107.867,651.876,0.9670000076293945,100.181,771.733,0.9950000047683716,99.534,900.558,0.996999979019165,98.772,1019.596,0.9929999709129333,98.937,1123.797,0.9980000257492065,99.134,1235.862,0.9990000128746033,106.501,1340.157,0.9869999885559082,107.326,1443.718,0.9950000047683716
92,139.936,307.846,0.9810000061988831,123.827,412.104,0.968999981880188,116.051,532.051,0.996999979019165,107.83,651.879,0.9649999737739563,100.423,771.839,0.9929999709129333,99.494,900.17,0.996999979019165,98.723,1026.877,0.9950000047683716,98.924,1123.81,0.9980000257492065,99.21,1235.902,0.9990000128746033,106.554,1340.18,0.9890000224113464,114.589,1443.671,0.9959999918937683
93,139.921,307.819,0.9760000109672546,123.779,412.104,0.9649999737739563,116.091,532.174,0.9959999918937683,107.858,651.86,0.9679999947547913,108.091,763.933,0.9509999752044678,99.823,900.758,0.996999979019165,98.695,1027.021,0.9959999918937683,98.924,1123.803,0.9980000257492065,99.253,1235.958,0.9990000128746033,106.53,1340.177,0.9879999756813049,114.578,1443.667,0.9959999918937683
94,139.915,307.768,0.9800000190734863,123.808,412.132,0.9350000023841858,115.92,524.147,0.9940000176429749,107.842,651.861,0.9639999866485596,100.661,764.127,0.9829999804496765,99.875,900.764,0.996999979019165,98.687,1027.038,0.9959999918937683,98.933,1123.805,0.9980000257492065,99.268,1235.874,0.9990000128746033,106.565,1340.185,0.9879999756813049,114.561,1443.692,0.9959999918937683
95,139.943,307.923,0.9750000238418579,123.783,412.121,0.9390000104904175,115.929,524.135,0.9959999918937683,107.83,651.965,0.9459999799728394,100.57,771.888,0.9909999966621399,99.66,901.488,0.996999979019165,98.752,1026.901,0.9950000047683716,98.916,1123.756,0.9980000257492065,99.152,1235.833,0.9990000128746033,106.521,1340.175,0.9879999756813049,107.344,1443.756,0.9940000176429749
96,139.923,307.754,0.9739999771118164,123.856,412.114,0.9449999928474426,115.957,524.137,0.9940000176429749,107.835,651.875,0.9660000205039978,100.606,771.967,0.9900000095367432,99.479,900.8,0.996999979019165,98.73,1026.804,0.9940000176429749,98.891,1123.58,0.9980000257492065,99.339,1235.918,0.9990000128746033,106.804,1347.347,0.996999979019165,107.412,1443.805,0.9950000047683716
97,139.923,307.733,0.9589999914169312,123.614,420.484,0.9549999833106995,115.963,524.127,0.9950000047683716,107.879,667.861,0.9670000076293945,100.703,772.264,0.9869999885559082,99.474,900.764,0.9980000257492065,98.728,1026.888,0.9950000047683716,98.915,1123.793,0.9980000257492065,99.314,1235.918,0.9990000128746033,107.302,1347.578,0.996999979019165,114.633,1443.736,0.9950000047683716
98,140.006,307.977,0.9860000014305115,123.835,412.15,0.8569999933242798,115.981,524.197,0.9950000047683716,107.842,651.879,0.9679999947547913,107.97,779.874,0.9129999876022339,99.477,900.395,0.9980000257492065,98.701,1026.891,0.9950000047683716,98.911,1123.78,0.9980000257492065,99.318,1235.78,0.9990000128746033,106.654,1340.215,0.9890000224113464,114.736,1443.709,0.9950000047683716
99,139.966,307.948,0.9660000205039978,123.833,412.115,0.9309999942779541,115.959,524.165,0.9940000176429749,107.702,660.374,0.9520000219345093,100.449,772.336,0.9940000176429749,99.297,900.047,0.9980000257492065,98.748,1019.615,0.9909999966621399,98.935,1123.796,0.9980000257492065,99.383,1236.227,0.9990000128746033,106.807,1347.942,0.9980000257492065,114.781,1443.765,0.9959999918937683
100,139.968,307.875,0.9490000009536743,123.684,420.523,0.9369999766349792,115.987,524.142,0.9950000047683716,107.718,660.246,0.9750000238418579,100.361,772.407,0.9950000047683716,99.729,891.743,0.9909999966621399,98.776,1019.631,0.9900000095367432,98.926,1123.712,0.9980000257492065,99.671,1236.395,0.9990000128746033,107.424,1348.081,0.996999979019165,114.965,1443.871,0.9959999918937683
101,139.963,307.895,0.949999988079071,123.711,420.607,0.9459999799728394,115.956,524.139,0.9950000047683716,107.719,660.241,0.9679999947547913,100.556,772.455,0.9929999709129333,99.327,900.145,0.9980000257492065,98.768,1019.62,0.9900000095367432,98.907,1123.689,0.9980000257492065,99.617,1236.375,0.9990000128746033,106.671,1347.989,0.9980000257492065,114.927,1443.857,0.996999979019165
102,139.973,307.862,0.9490000009536743,123.652,420.312,0.9049999713897705,115.973,524.207,0.9950000047683716,107.74,660.262,0.9729999899864197,100.278,780.052,0.9829999804496765,99.044,900.257,0.996999979019165,98.594,1027.306,0.9940000176429749,98.94,1123.745,0.9980000257492065,99.191,1235.98,0.9990000128746033,106.782,1347.724,0.996999979019165,115.001,1443.9,0.996999979019165
103,139.97,307.977,0.9750000238418579,123.876,412.126,0.7979999780654907,115.978,524.188,0.9950000047683716,107.764,660.242,0.9610000252723694,100.437,780.168,0.9610000252723694,98.997,900.548,0.996999979019165,98.704,1019.646,0.9879999756813049,98.924,1123.731,0.9980000257492065,99.091,1235.992,0.9990000128746033,106.83,1348.041,0.9980000257492065,114.992,1443.861,0.9959999918937683
104,139.963,308.073,0.9539999961853027,123.878,412.101,0.7450000047683716,123.931,524.133,0.9789999723434448,107.723,660.157,0.968999981880188,100.281,780.094,0.9750000238418579,99.023,900.336,0.996999979019165,98.702,1019.688,0.9869999885559082,98.829,1123.548,0.9980000257492065,99.087,1235.95,0.9990000128746033,107.096,1347.957,0.9980000257492065,114.951,1443.827,0.9959999918937683
105,139.987,307.904,0.9079999923706055,1067.959,1364.021,0.734000027179718,123.919,524.119,0.9779999852180481,107.789,660.218,0.9340000152587891,100.347,780.067,0.9750000238418579,98.858,900.063,0.9980000257492065,98.844,1019.797,0.9800000190734863,99.076,1123.641,0.996999979019165,99.089,1236.009,0.9990000128746033,106.821,1347.61,0.996999979019165,115.071,1451.825,0.9850000143051147
106,139.982,315.915,0.9100000262260437,123.715,420.422,0.9399999976158142,124.084,524.245,0.968999981880188,107.886,667.987,0.9480000138282776,100.264,780.076,0.9800000190734863,99.032,900.123,0.9980000257492065,98.724,1027.524,0.9940000176429749,98.942,1123.763,0.9980000257492065,98.914,1235.795,0.9990000128746033,106.714,1347.083,0.996999979019165,115.052,1451.874,0.9869999885559082
107,139.995,315.906,0.8429999947547913,132.063,420.262,0.9860000014305115,123.876,524.114,0.9800000190734863,107.876,652.04,0.9070000052452087,100.353,780.142,0.9739999771118164,99.021,900.04,0.9980000257492065,98.926,1019.819,0.9850000143051147,98.749,1123.433,0.9980000257492065,99.068,1235.758,0.9990000128746033,106.609,1347.511,0.996999979019165,115.076,1451.928,0.9879999756813049
108,148.038,307.873,0.9810000061988831,131.998,420.357,0.9879999756813049,123.794,531.83,0.9900000095367432,107.755,660.311,0.843999981880188,100.181,788.284,0.9959999918937683,99.233,900.357,0.9980000257492065,98.716,1019.659,0.9879999756813049,99.114,1115.722,0.9869999885559082,99.017,1227.829,0.9919999837875366,106.732,1347.696,0.996999979019165,115.125,1444.025,0.9959999918937683
109,147.994,315.885,0.9729999899864197,131.956,420.202,0.9900000095367432,123.928,524.043,0.9580000042915344,107.782,660.147,0.8500000238418579,100.309,788.335,0.9909999966621399,99.263,900.075,0.9980000257492065,98.796,1019.668,0.9860000014305115,99.216,1115.835,0.984000027179718,99.21,1227.886,0.9909999966621399,106.647,1347.364,0.996999979019165,115.052,1443.886,0.996999979019165
110,148.147,299.917,0.9509999752044678,131.974,420.465,0.9810000061988831,123.894,524.019,0.9639999866485596,116.027,604.02,0.8299999833106995,100.09,788.219,0.9940000176429749,99.31,901.125,0.996999979019165,91.477,1019.862,0.9710000157356262,98.833,1123.652,0.9980000257492065,99.061,1227.841,0.9919999837875366,106.444,1347.659,0.996999979019165,114.997,1443.903,0.996999979019165
