scorer,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11,bodypart12,bodypart12,bodypart12
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2112,182.12,46.119,1.0,182.993,57.07,1.0,182.166,72.794,1.0,182.628,89.408,1.0,181.056,107.98,1.0,180.133,126.169,1.0,176.057,147.245,1.0,176.899,163.969,1.0,173.907,181.423,1.0,170.017,193.029,1.0,166.819,209.206,1.0,165.905,218.159,1.0
2113,182.079,46.195,1.0,182.956,57.054,1.0,182.032,72.769,1.0,182.532,89.409,1.0,180.734,107.888,1.0,179.613,125.749,1.0,175.871,146.852,1.0,176.266,163.293,1.0,173.529,180.938,1.0,169.429,192.577,1.0,166.664,208.209,1.0,165.947,217.736,1.0
2114,182.11,46.206,1.0,182.968,57.067,1.0,182.127,72.788,1.0,182.687,89.312,1.0,181.205,107.985,1.0,180.321,126.117,1.0,175.887,146.974,1.0,176.567,163.785,1.0,173.472,181.332,1.0,169.496,192.9,1.0,166.642,208.455,1.0,165.892,217.817,1.0
2115,182.067,46.189,1.0,182.93,57.072,1.0,182.124,72.814,1.0,182.761,89.429,1.0,181.253,108.207,1.0,180.449,126.488,1.0,176.144,147.606,1.0,177.112,164.142,1.0,173.958,181.852,1.0,170.583,193.672,1.0,167.251,209.495,1.0,166.465,218.574,1.0
2116,182.096,46.065,1.0,182.918,57.001,1.0,182.17,72.849,1.0,182.81,89.642,1.0,181.561,108.467,1.0,180.761,126.555,1.0,177.045,147.747,1.0,174.806,162.942,1.0,174.953,181.682,1.0,172.327,194.003,1.0,168.921,209.512,1.0,168.182,218.478,1.0
2117,182.155,45.997,1.0,183.025,57.01,1.0,182.299,72.798,1.0,183.018,89.72,1.0,181.901,108.597,1.0,181.156,126.637,1.0,177.648,147.813,1.0,175.577,163.053,1.0,175.349,181.904,1.0,173.273,194.464,1.0,170.173,209.471,1.0,169.626,218.772,1.0
2118,182.172,46.001,1.0,183.069,57.0,1.0,182.326,72.805,1.0,183.048,89.662,1.0,181.922,108.539,1.0,181.318,126.512,1.0,177.726,147.619,1.0,175.668,162.677,1.0,175.433,181.711,1.0,173.068,193.877,1.0,169.908,209.047,1.0,169.246,218.134,1.0
2119,182.114,45.989,1.0,183.001,57.028,1.0,182.215,72.826,1.0,183.032,89.706,1.0,181.858,108.488,1.0,180.876,126.563,1.0,177.142,147.575,1.0,175.104,162.827,1.0,175.049,181.655,1.0,171.955,193.574,1.0,168.428,208.829,1.0,167.744,218.002,1.0
2120,182.137,45.939,1.0,182.994,56.905,1.0,182.166,72.748,1.0,182.705,89.37,1.0,181.247,107.955,1.0,180.386,125.854,1.0,176.654,147.051,1.0,177.062,163.476,1.0,174.219,181.118,1.0,170.33,192.752,1.0,167.205,208.45,1.0,166.296,217.311,1.0
2121,182.168,46.002,1.0,183.01,56.878,1.0,182.119,72.709,1.0,182.59,89.141,1.0,181.121,107.578,1.0,180.365,125.429,1.0,176.375,146.224,1.0,176.608,162.989,1.0,173.753,180.585,1.0,169.875,192.445,1.0,166.739,208.426,1.0,165.556,217.234,1.0
2122,182.157,46.033,1.0,182.987,56.95,1.0,182.137,72.748,1.0,182.543,89.311,1.0,181.03,107.805,1.0,180.185,125.626,1.0,176.337,146.601,1.0,176.507,163.21,1.0,173.681,180.735,1.0,169.703,192.461,1.0,166.578,208.398,1.0,165.519,217.282,1.0
2123,182.182,46.023,1.0,183.003,56.964,1.0,182.161,72.791,1.0,182.59,89.482,1.0,181.252,108.221,1.0,180.48,126.349,1.0,176.319,147.347,1.0,176.972,163.957,1.0,173.953,181.566,1.0,170.38,193.263,1.0,167.211,209.082,1.0,166.4,217.84,1.0
2124,182.034,45.993,1.0,183.024,56.83,1.0,182.231,72.736,1.0,183.084,89.462,1.0,181.657,108.217,1.0,180.954,126.127,1.0,177.149,147.18,1.0,174.866,162.291,1.0,174.625,181.359,1.0,171.564,193.3,1.0,168.276,208.934,1.0,167.829,217.851,1.0
2125,182.021,45.977,1.0,182.951,56.834,1.0,182.208,72.742,1.0,183.066,89.413,1.0,181.75,108.245,1.0,181.082,126.16,1.0,177.436,147.505,1.0,175.154,162.762,1.0,175.049,181.676,1.0,172.627,194.012,1.0,169.338,209.568,1.0,168.814,218.518,1.0
2126,182.027,46.04,1.0,182.903,56.865,1.0,182.28,72.75,1.0,183.145,89.508,1.0,182.169,108.477,1.0,181.318,126.455,1.0,177.574,147.774,1.0,175.412,163.025,1.0,175.157,181.931,1.0,172.563,194.015,1.0,169.254,209.345,1.0,168.701,218.319,1.0
2127,181.985,46.011,1.0,182.908,56.826,1.0,182.268,72.722,1.0,183.093,89.335,1.0,182.034,108.202,1.0,181.262,125.966,1.0,177.553,147.336,1.0,175.235,162.34,1.0,174.866,181.365,1.0,171.784,193.276,1.0,168.49,208.506,1.0,167.979,217.545,1.0
2128,181.983,46.042,1.0,182.853,56.838,1.0,182.171,72.68,1.0,182.994,89.152,1.0,181.552,107.735,1.0,180.889,125.363,1.0,176.965,146.696,1.0,174.522,161.824,1.0,174.391,181.056,1.0,170.788,192.889,1.0,167.455,208.404,1.0,166.672,217.66,1.0
2129,181.98,45.931,1.0,182.889,56.713,1.0,182.133,72.559,1.0,182.722,89.021,1.0,181.165,107.53,1.0,180.471,125.399,1.0,176.419,146.601,1.0,176.653,163.293,1.0,173.741,180.812,1.0,170.018,192.527,1.0,166.897,208.239,1.0,166.036,217.511,1.0
2130,182.014,45.898,1.0,182.939,56.754,1.0,182.232,72.614,1.0,182.827,89.132,1.0,181.31,107.721,1.0,180.615,125.67,1.0,176.477,146.976,1.0,176.799,163.646,1.0,173.726,181.166,1.0,169.975,192.805,1.0,166.763,208.486,1.0,166.124,217.611,1.0
2131,182.04,45.998,1.0,182.875,56.817,1.0,182.148,72.714,1.0,182.827,89.273,1.0,181.378,107.948,1.0,180.599,126.036,1.0,176.365,147.213,1.0,176.89,163.943,1.0,173.808,181.477,1.0,170.387,193.139,1.0,166.97,209.047,1.0,166.43,218.05,1.0
2132,182.059,46.135,1.0,182.97,56.916,1.0,182.219,72.822,1.0,182.905,89.516,1.0,181.567,108.331,1.0,180.769,126.245,1.0,176.735,147.154,1.0,174.56,162.66,1.0,174.535,181.564,1.0,171.378,193.418,1.0,167.869,209.102,1.0,167.343,218.109,1.0
2133,181.986,45.889,1.0,182.855,56.859,1.0,182.24,72.767,1.0,183.107,89.449,1.0,181.894,108.495,1.0,181.054,126.302,1.0,177.216,147.551,1.0,174.956,163.058,1.0,175.015,181.837,1.0,171.857,193.808,1.0,168.287,209.472,1.0,167.907,218.439,1.0
2134,182.003,45.937,1.0,182.865,56.812,1.0,182.22,72.745,1.0,183.026,89.389,1.0,181.789,108.39,1.0,180.919,126.243,1.0,177.136,147.501,1.0,174.955,162.786,1.0,174.81,181.732,1.0,171.991,193.872,1.0,168.404,209.171,1.0,167.98,218.332,1.0
2135,182.001,45.983,1.0,182.862,56.811,1.0,182.142,72.742,1.0,182.812,89.325,1.0,181.371,108.155,1.0,180.736,125.971,1.0,177.086,147.16,1.0,174.794,162.22,1.0,174.602,181.475,1.0,171.799,193.597,1.0,168.229,208.852,1.0,167.845,218.079,1.0
2136,182.129,46.384,1.0,182.95,57.011,1.0,182.052,72.924,1.0,182.91,89.593,1.0,181.493,108.361,1.0,180.664,126.247,1.0,176.863,147.218,1.0,174.544,162.506,1.0,174.6,181.55,1.0,171.253,193.367,1.0,167.792,208.601,1.0,167.185,218.017,1.0
2137,182.171,46.29,1.0,183.019,56.96,1.0,182.12,72.868,1.0,182.838,89.507,1.0,181.332,108.284,1.0,180.282,126.213,1.0,176.429,147.15,1.0,176.995,163.778,1.0,174.194,181.579,1.0,170.703,193.172,1.0,167.134,208.926,1.0,166.303,217.967,1.0
2138,182.151,46.275,1.0,182.942,56.967,1.0,182.129,72.796,1.0,182.822,89.365,1.0,181.365,107.981,1.0,180.618,125.912,1.0,176.507,146.964,1.0,176.818,163.553,1.0,174.073,181.299,1.0,170.454,193.01,1.0,167.103,208.622,1.0,166.302,217.727,1.0
2139,182.144,46.251,1.0,182.919,56.954,1.0,182.07,72.816,1.0,182.747,89.339,1.0,181.362,108.096,1.0,180.585,126.089,1.0,176.476,147.241,1.0,177.009,163.701,1.0,174.204,181.553,1.0,170.665,193.251,1.0,167.272,208.842,1.0,166.407,218.007,1.0
2140,182.149,46.329,1.0,182.963,56.995,1.0,182.103,72.862,1.0,182.716,89.372,1.0,181.32,108.164,1.0,180.486,126.207,1.0,176.468,147.345,1.0,177.182,163.809,1.0,174.269,181.756,1.0,171.33,193.892,1.0,167.91,209.345,1.0,167.396,218.615,1.0
2141,182.178,46.253,1.0,182.947,56.998,1.0,182.151,72.823,1.0,182.86,89.332,1.0,181.67,108.232,1.0,180.945,126.241,1.0,176.966,147.444,1.0,174.684,162.877,1.0,174.804,181.767,1.0,171.7,193.862,1.0,168.286,209.229,1.0,167.767,218.591,1.0
2142,182.094,46.175,1.0,182.91,56.994,1.0,182.187,72.796,1.0,182.915,89.36,1.0,181.821,108.204,1.0,181.002,126.174,1.0,177.041,147.436,1.0,174.914,162.795,1.0,174.898,181.689,1.0,172.042,193.886,1.0,168.592,209.311,1.0,167.978,218.512,1.0
2143,182.12,46.119,1.0,182.88,56.896,1.0,182.162,72.782,1.0,182.79,89.311,1.0,181.564,108.072,1.0,180.886,126.011,1.0,177.094,147.292,1.0,174.873,162.369,1.0,174.96,181.504,1.0,171.94,193.464,1.0,168.489,208.58,1.0,167.878,217.951,1.0
2144,182.16,46.168,1.0,182.887,56.926,1.0,182.135,72.813,1.0,182.809,89.303,1.0,181.525,108.031,1.0,180.833,125.946,1.0,176.935,147.173,1.0,174.774,162.319,1.0,174.672,181.407,1.0,171.176,193.17,1.0,167.584,208.544,1.0,166.643,217.609,1.0
2145,182.152,46.224,1.0,182.916,56.974,1.0,182.08,72.834,1.0,182.732,89.364,1.0,181.292,108.032,1.0,180.463,125.934,1.0,176.574,146.997,1.0,174.425,162.373,1.0,174.319,181.257,1.0,170.66,192.952,1.0,167.284,208.472,1.0,166.437,217.61,1.0
2146,182.186,46.167,1.0,182.934,56.907,1.0,182.047,72.755,1.0,182.629,89.22,1.0,181.243,107.795,1.0,180.474,125.66,1.0,176.606,146.842,1.0,176.98,163.534,1.0,174.148,181.14,1.0,170.333,192.696,1.0,167.018,208.541,1.0,166.296,217.398,1.0
2147,182.138,46.232,1.0,182.881,56.973,1.0,182.029,72.812,1.0,182.682,89.328,1.0,181.405,108.071,1.0,180.573,126.07,1.0,176.497,147.139,1.0,176.984,163.756,1.0,174.168,181.416,1.0,170.643,193.077,1.0,167.288,208.558,1.0,166.877,217.761,1.0
2148,182.111,46.033,1.0,182.956,56.937,1.0,182.158,72.756,1.0,182.967,89.362,1.0,181.421,108.103,1.0,180.6,126.038,1.0,176.736,147.101,1.0,174.435,162.587,1.0,174.534,181.392,1.0,171.08,193.069,1.0,167.649,209.073,1.0,166.636,217.812,1.0
2149,182.102,46.064,1.0,183.029,56.942,1.0,182.256,72.845,1.0,182.906,89.466,1.0,181.355,108.275,1.0,180.549,126.337,1.0,176.656,147.388,1.0,174.441,162.795,1.0,174.622,181.597,1.0,171.341,193.356,1.0,167.848,208.854,1.0,167.088,217.853,1.0
2150,182.061,46.021,1.0,182.995,56.875,1.0,182.231,72.712,1.0,182.963,89.384,1.0,181.379,108.143,1.0,180.767,125.997,1.0,176.91,147.209,1.0,174.578,162.51,1.0,174.684,181.527,1.0,171.578,193.534,1.0,168.038,208.883,1.0,167.461,218.222,1.0
2151,182.11,46.185,1.0,182.991,57.019,1.0,182.21,72.843,1.0,183.016,89.54,1.0,181.488,108.393,1.0,180.715,126.182,1.0,176.812,147.209,1.0,174.681,162.423,1.0,174.595,181.518,1.0,171.563,193.506,1.0,167.998,208.742,1.0,167.47,217.875,1.0
2152,182.092,46.132,1.0,182.951,56.975,1.0,182.192,72.799,1.0,183.01,89.49,1.0,181.358,108.278,1.0,180.499,126.1,1.0,176.592,147.062,1.0,174.491,162.181,1.0,174.216,181.327,1.0,170.704,192.869,1.0,167.297,208.48,1.0,166.408,217.226,1.0
2153,182.049,46.202,1.0,182.89,56.999,1.0,182.108,72.831,1.0,182.964,89.506,1.0,181.365,108.3,1.0,180.55,126.099,1.0,176.583,147.229,1.0,176.9,163.729,1.0,174.305,181.351,1.0,170.679,193.058,1.0,167.336,208.607,1.0,166.561,217.761,1.0
2154,182.054,46.235,1.0,182.904,56.988,1.0,182.143,72.88,1.0,182.855,89.529,1.0,181.279,108.337,1.0,180.294,126.324,1.0,176.363,147.447,1.0,176.836,163.836,1.0,174.013,181.502,1.0,170.697,193.273,1.0,167.371,208.688,1.0,166.816,217.954,1.0
2155,182.075,46.163,1.0,182.916,56.965,1.0,182.135,72.848,1.0,182.828,89.465,1.0,181.333,108.328,1.0,180.442,126.32,1.0,176.419,147.569,1.0,177.029,163.917,1.0,174.17,181.601,1.0,171.023,193.524,1.0,167.485,208.882,1.0,166.78,218.373,1.0
2156,182.115,46.101,1.0,182.958,56.943,1.0,182.148,72.84,1.0,182.79,89.542,1.0,181.388,108.478,1.0,180.627,126.435,1.0,176.579,147.602,1.0,174.464,162.918,1.0,174.397,181.764,1.0,171.479,193.796,1.0,167.987,209.108,1.0,167.432,218.386,1.0
2157,182.097,46.154,1.0,182.924,56.983,1.0,182.152,72.862,1.0,182.896,89.519,1.0,181.564,108.447,1.0,180.712,126.45,1.0,176.627,147.656,1.0,174.56,162.9,1.0,174.479,181.828,1.0,171.715,193.994,1.0,168.23,208.86,1.0,167.858,218.43,1.0
2158,182.067,46.257,1.0,182.9,57.022,1.0,182.132,72.915,1.0,182.92,89.615,1.0,181.529,108.583,1.0,180.605,126.561,1.0,176.688,147.745,1.0,174.617,162.94,1.0,174.537,181.779,1.0,171.618,193.781,1.0,168.209,208.634,1.0,167.866,218.115,1.0
2159,182.137,46.184,1.0,182.955,56.987,1.0,182.131,72.885,1.0,182.878,89.586,1.0,181.516,108.53,1.0,180.665,126.51,1.0,176.712,147.697,1.0,174.629,162.881,1.0,174.424,181.725,1.0,171.419,193.664,1.0,168.029,208.508,1.0,167.723,217.85,1.0
2160,182.084,46.169,1.0,183.028,56.994,1.0,182.184,72.879,1.0,183.019,89.503,1.0,181.413,108.396,1.0,180.68,126.387,1.0,176.555,147.487,1.0,174.435,162.827,1.0,174.225,181.652,1.0,170.918,193.47,1.0,167.489,209.101,1.0,166.79,218.121,1.0
2161,182.084,45.98,1.0,182.97,56.913,1.0,182.206,72.721,1.0,182.87,89.318,1.0,181.184,108.052,1.0,180.536,125.978,1.0,176.621,147.239,1.0,174.412,162.53,1.0,174.206,181.43,1.0,170.948,193.3,1.0,167.564,208.687,1.0,166.996,217.916,1.0
2162,182.065,46.182,1.0,183.012,57.029,1.0,182.201,72.857,1.0,182.976,89.55,1.0,181.574,108.503,1.0,180.742,126.482,1.0,176.631,147.658,1.0,174.49,162.989,1.0,174.253,181.695,1.0,171.063,193.507,1.0,167.59,208.82,1.0,166.983,218.106,1.0
2163,182.031,46.127,1.0,183.001,57.016,1.0,182.242,72.861,1.0,182.947,89.559,1.0,181.643,108.535,1.0,180.83,126.462,1.0,176.741,147.557,1.0,174.608,162.945,1.0,174.442,181.802,1.0,171.202,193.692,1.0,167.731,209.111,1.0,167.14,218.276,1.0
2164,182.007,46.036,1.0,182.935,56.987,1.0,182.244,72.847,1.0,182.939,89.463,1.0,181.528,108.403,1.0,180.8,126.321,1.0,176.803,147.488,1.0,174.704,162.839,1.0,174.547,181.693,1.0,171.452,193.604,1.0,167.859,209.126,1.0,167.225,218.289,1.0
2165,181.999,45.917,1.0,182.913,56.872,1.0,182.132,72.77,1.0,182.82,89.363,1.0,181.463,108.261,1.0,180.834,126.241,1.0,176.83,147.547,1.0,174.683,162.961,1.0,174.561,181.817,1.0,171.561,193.782,1.0,167.897,209.421,1.0,167.097,218.537,1.0
2166,182.028,45.861,1.0,182.916,56.886,1.0,182.131,72.732,1.0,182.774,89.341,1.0,181.418,108.126,1.0,180.785,126.107,1.0,176.847,147.407,1.0,174.845,162.634,1.0,174.576,181.612,1.0,171.339,193.445,1.0,167.718,208.867,1.0,167.103,218.06,1.0
2167,181.985,45.907,1.0,182.864,56.877,1.0,182.096,72.736,1.0,182.768,89.362,1.0,181.426,108.16,1.0,180.757,126.143,1.0,176.808,147.419,1.0,174.762,162.506,1.0,174.278,181.433,1.0,170.959,193.077,1.0,167.447,208.424,1.0,166.73,217.452,1.0
2168,181.981,45.919,1.0,182.836,56.918,1.0,182.113,72.683,1.0,182.824,89.245,1.0,181.282,107.885,1.0,180.63,125.766,1.0,176.785,147.094,1.0,174.52,162.082,1.0,174.297,181.215,1.0,171.03,192.966,1.0,167.56,208.336,1.0,166.896,217.537,1.0
2169,182.023,46.033,1.0,182.891,56.953,1.0,182.239,72.724,1.0,182.868,89.319,1.0,181.398,108.026,1.0,180.684,125.94,1.0,176.771,147.163,1.0,174.557,162.256,1.0,174.392,181.296,1.0,170.977,192.883,1.0,167.551,208.487,1.0,166.977,217.495,1.0
2170,182.01,46.02,1.0,182.916,56.977,1.0,182.29,72.806,1.0,182.991,89.503,1.0,181.57,108.321,1.0,180.728,126.309,1.0,176.755,147.448,1.0,174.678,162.593,1.0,174.42,181.503,1.0,171.095,193.123,1.0,167.635,208.593,1.0,167.202,217.659,1.0
2171,181.989,46.097,1.0,182.865,56.99,1.0,182.261,72.866,1.0,183.02,89.629,1.0,181.661,108.562,1.0,180.71,126.599,1.0,176.776,147.675,1.0,174.822,162.903,1.0,174.518,181.761,1.0,171.381,193.54,1.0,167.877,208.91,1.0,167.329,217.963,1.0
2172,182.115,46.132,1.0,182.914,57.068,1.0,182.157,72.84,1.0,182.899,89.603,1.0,181.668,108.467,1.0,180.631,126.696,1.0,176.636,147.75,1.0,174.382,163.151,1.0,174.395,181.702,1.0,171.189,193.451,1.0,167.713,209.192,1.0,167.179,217.968,1.0
2173,182.07,46.086,1.0,182.977,57.084,1.0,182.202,72.853,1.0,183.003,89.655,1.0,181.599,108.544,1.0,180.661,126.706,1.0,176.595,147.745,1.0,174.385,163.226,1.0,174.356,181.837,1.0,171.42,193.745,1.0,167.889,209.336,1.0,167.292,218.27,1.0
2174,182.03,46.067,1.0,182.939,57.082,1.0,182.2,72.844,1.0,183.047,89.633,1.0,181.65,108.512,1.0,180.701,126.615,1.0,176.634,147.725,1.0,174.467,162.992,1.0,174.313,181.709,1.0,171.276,193.637,1.0,167.739,208.898,1.0,167.288,218.001,1.0
2175,182.02,46.191,1.0,182.921,57.155,1.0,181.44,69.89,1.0,183.07,89.77,1.0,181.614,108.63,1.0,180.494,126.724,1.0,176.512,147.757,1.0,174.458,162.939,1.0,174.298,181.729,1.0,171.24,193.532,1.0,167.834,208.618,1.0,167.346,217.731,1.0
2176,182.052,46.064,1.0,182.86,57.059,1.0,182.243,72.812,1.0,183.076,89.525,1.0,181.537,108.333,1.0,180.541,126.481,1.0,176.581,147.695,1.0,174.419,162.827,1.0,174.219,181.663,1.0,171.322,193.482,1.0,167.918,208.805,1.0,167.09,217.716,1.0
2177,182.069,46.073,1.0,182.898,57.065,1.0,182.169,72.836,1.0,182.996,89.473,1.0,181.467,108.293,1.0,180.449,126.392,1.0,176.469,147.802,1.0,174.369,162.977,1.0,174.23,181.707,1.0,171.516,193.656,1.0,168.182,208.875,1.0,167.346,218.02,1.0
2178,182.036,46.111,1.0,182.897,57.023,1.0,182.172,72.877,1.0,183.028,89.588,1.0,181.683,108.52,1.0,180.668,126.71,1.0,176.492,147.957,1.0,174.456,163.246,1.0,174.225,181.926,1.0,171.475,193.856,1.0,168.152,209.172,1.0,167.359,218.07,1.0
2179,182.031,46.123,1.0,182.876,57.062,1.0,182.192,72.897,1.0,183.114,89.735,1.0,181.804,108.684,1.0,180.739,126.948,1.0,176.541,147.951,1.0,174.615,163.299,1.0,174.423,181.928,1.0,171.578,193.878,1.0,168.178,209.308,1.0,167.398,218.186,1.0
2180,182.036,46.068,1.0,182.886,57.072,1.0,182.217,72.893,1.0,183.153,89.701,1.0,181.77,108.605,1.0,180.724,126.821,1.0,176.498,147.843,1.0,174.573,163.108,1.0,174.429,181.85,1.0,171.494,193.77,1.0,168.062,208.98,1.0,167.478,218.035,1.0
2181,182.051,46.002,1.0,182.881,57.043,1.0,182.202,72.819,1.0,183.115,89.463,1.0,181.544,108.258,1.0,180.566,126.401,1.0,176.563,147.466,1.0,174.527,162.735,1.0,174.34,181.703,1.0,171.286,193.495,1.0,167.919,208.813,1.0,167.335,217.878,1.0
2182,182.02,45.985,1.0,182.882,57.079,1.0,182.215,72.849,1.0,183.152,89.52,1.0,181.643,108.3,1.0,180.577,126.515,1.0,176.471,147.55,1.0,176.87,164.016,1.0,174.315,181.701,1.0,171.069,193.356,1.0,167.693,208.877,1.0,167.125,217.734,1.0
2183,182.007,45.982,1.0,182.926,57.035,1.0,182.23,72.799,1.0,183.151,89.449,1.0,181.619,108.174,1.0,180.669,126.221,1.0,176.593,147.231,1.0,176.896,163.778,1.0,174.332,181.492,1.0,171.099,193.27,1.0,167.738,208.833,1.0,167.153,217.891,1.0
2184,182.222,46.295,1.0,182.925,57.114,1.0,182.091,72.858,1.0,182.847,89.499,1.0,181.381,108.386,1.0,180.559,126.621,1.0,176.434,147.801,1.0,174.274,163.121,1.0,174.121,181.854,1.0,170.903,193.554,1.0,167.591,209.164,1.0,166.708,218.147,1.0
2185,182.251,46.216,1.0,182.952,57.059,1.0,182.106,72.858,1.0,182.779,89.466,1.0,181.483,108.494,1.0,180.655,126.878,1.0,176.311,148.041,1.0,174.355,163.563,1.0,173.933,182.043,1.0,170.953,193.916,1.0,167.606,209.315,1.0,166.835,218.414,1.0
2186,182.187,46.218,1.0,182.905,57.046,1.0,182.053,72.778,1.0,182.736,89.313,1.0,181.325,108.085,1.0,180.676,126.235,1.0,176.568,147.481,1.0,174.455,162.79,1.0,174.251,181.762,1.0,171.185,193.513,1.0,167.694,209.203,1.0,166.982,218.158,1.0
2187,182.199,46.16,1.0,182.9,57.056,1.0,182.099,72.832,1.0,182.677,89.443,1.0,181.296,108.287,1.0,180.519,126.496,1.0,176.415,147.668,1.0,174.494,163.007,1.0,174.263,181.837,1.0,171.032,193.42,1.0,167.457,209.027,1.0,166.881,217.83,1.0
2188,182.161,46.126,1.0,182.897,57.023,1.0,182.13,72.822,1.0,182.737,89.474,1.0,181.32,108.329,1.0,180.529,126.609,1.0,176.385,147.772,1.0,174.41,163.157,1.0,174.144,181.867,1.0,171.084,193.631,1.0,167.504,209.286,1.0,166.905,218.26,1.0
2189,182.143,46.115,1.0,182.904,57.05,1.0,182.121,72.793,1.0,182.816,89.497,1.0,181.464,108.306,1.0,180.582,126.558,1.0,176.361,147.778,1.0,174.371,163.114,1.0,174.176,181.872,1.0,171.162,193.759,1.0,167.665,209.226,1.0,167.122,218.388,1.0
2190,182.162,46.129,1.0,182.93,57.049,1.0,182.116,72.821,1.0,182.804,89.46,1.0,181.497,108.35,1.0,180.584,126.522,1.0,176.401,147.766,1.0,174.462,163.115,1.0,174.215,181.971,1.0,171.303,193.892,1.0,167.82,209.278,1.0,167.298,218.34,1.0
2191,182.104,46.153,1.0,182.902,57.095,1.0,181.309,69.966,1.0,182.863,89.772,1.0,181.608,108.796,1.0,180.623,127.016,1.0,176.438,147.925,1.0,174.562,163.397,1.0,174.267,182.033,1.0,171.431,193.975,1.0,168.029,209.379,1.0,167.487,218.374,1.0
2192,182.169,46.182,1.0,182.912,57.101,1.0,182.044,72.922,1.0,182.745,89.644,1.0,181.582,108.664,1.0,180.628,126.855,1.0,176.476,147.89,1.0,174.577,163.312,1.0,174.25,181.935,1.0,171.352,193.853,1.0,167.998,209.143,1.0,167.454,218.215,1.0
2193,182.136,46.207,1.0,182.898,57.068,1.0,181.99,72.882,1.0,182.699,89.433,1.0,181.353,108.29,1.0,180.55,126.356,1.0,176.618,147.48,1.0,174.595,162.753,1.0,174.304,181.73,1.0,171.372,193.625,1.0,167.907,208.882,1.0,167.469,217.977,1.0
2194,182.157,46.259,1.0,182.942,57.101,1.0,182.021,72.913,1.0,182.739,89.576,1.0,181.434,108.463,1.0,180.624,126.479,1.0,176.643,147.579,1.0,174.601,162.797,1.0,174.386,181.68,1.0,171.351,193.515,1.0,168.0,208.614,1.0,167.477,217.836,1.0
2195,182.191,46.229,1.0,182.967,57.097,1.0,182.025,72.885,1.0,182.752,89.486,1.0,181.411,108.344,1.0,180.604,126.316,1.0,176.664,147.403,1.0,174.635,162.658,1.0,174.403,181.585,1.0,171.328,193.443,1.0,167.969,208.66,1.0,167.422,217.851,1.0
