scorer,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11,bodypart12,bodypart12,bodypart12
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2834,327.76,178.962,1.0,329.662,191.682,1.0,330.672,205.404,1.0,332.167,222.061,1.0,328.884,242.891,1.0,327.52,258.058,1.0,327.21,281.654,1.0,322.714,293.415,1.0,319.286,313.652,1.0,317.013,327.614,1.0,311.454,339.601,1.0,308.536,347.482,1.0
2835,327.694,178.875,1.0,329.658,191.646,1.0,330.696,205.296,1.0,332.32,221.945,1.0,329.057,242.662,1.0,327.302,257.936,1.0,327.001,281.249,1.0,323.455,296.917,1.0,318.562,313.232,1.0,316.016,327.33,1.0,310.25,339.495,1.0,307.479,347.334,1.0
2836,327.686,178.871,1.0,329.63,191.627,1.0,330.734,205.277,1.0,332.519,221.897,1.0,328.793,242.623,1.0,327.019,257.783,1.0,326.307,281.192,1.0,322.977,296.852,1.0,318.037,312.637,1.0,315.146,326.604,1.0,315.049,338.373,1.0,307.05,353.453,1.0
2837,327.759,178.949,1.0,329.649,191.762,1.0,330.692,205.425,1.0,332.347,222.082,1.0,328.724,242.672,1.0,327.032,257.801,1.0,325.818,281.173,1.0,322.384,296.586,1.0,317.417,312.067,1.0,314.384,326.081,1.0,314.031,337.864,1.0,305.512,353.08,1.0
2838,327.648,178.846,1.0,329.641,191.657,1.0,330.739,205.303,1.0,332.464,221.886,1.0,328.852,242.589,1.0,326.823,257.76,1.0,325.717,281.002,1.0,322.188,296.572,1.0,317.123,312.248,1.0,314.254,326.205,1.0,313.736,337.825,1.0,305.377,353.127,1.0
2839,327.676,178.913,1.0,329.657,191.668,1.0,330.743,205.29,1.0,332.469,221.944,1.0,328.777,242.659,1.0,326.815,257.824,1.0,325.961,281.288,1.0,321.442,293.436,1.0,317.654,313.041,1.0,315.003,327.1,1.0,314.518,338.302,1.0,306.336,353.719,1.0
2840,327.657,178.985,1.0,329.622,191.765,1.0,330.717,205.41,1.0,332.416,222.068,1.0,328.606,242.896,1.0,326.925,257.988,1.0,326.278,281.869,1.0,321.798,293.809,1.0,318.454,313.518,1.0,316.081,327.505,1.0,310.234,339.234,1.0,307.083,347.04,1.0
2841,327.763,178.996,1.0,329.679,191.778,1.0,330.793,205.486,1.0,332.521,222.203,1.0,328.961,243.116,1.0,327.379,258.317,1.0,326.123,279.494,1.0,322.533,294.027,1.0,319.178,314.075,1.0,316.869,328.181,1.0,311.219,339.744,1.0,308.284,347.621,1.0
2842,327.735,178.937,1.0,329.699,191.74,1.0,330.854,205.382,1.0,332.605,222.004,1.0,329.033,242.791,1.0,327.251,257.927,1.0,327.062,281.428,1.0,322.535,293.443,1.0,319.237,313.801,1.0,317.018,327.914,1.0,311.395,339.612,1.0,308.654,347.419,1.0
2843,327.731,178.956,1.0,329.701,191.76,1.0,330.908,205.369,1.0,332.618,221.962,1.0,329.071,242.72,1.0,327.176,257.894,1.0,326.721,281.28,1.0,322.247,293.25,1.0,318.866,313.331,1.0,316.255,327.322,1.0,310.33,339.412,1.0,307.471,347.343,1.0
2844,327.686,178.914,1.0,329.635,191.675,1.0,330.902,205.434,1.0,332.428,222.091,1.0,328.638,242.785,1.0,326.85,257.931,1.0,326.252,281.22,1.0,322.86,296.803,1.0,318.022,313.038,1.0,315.262,326.864,1.0,315.023,338.256,1.0,306.624,353.61,1.0
2845,327.616,178.828,1.0,329.573,191.566,1.0,330.675,205.307,1.0,332.393,221.982,1.0,328.561,242.768,1.0,326.717,257.893,1.0,325.955,281.429,1.0,321.299,293.48,1.0,317.601,312.962,1.0,314.814,326.788,1.0,314.264,338.254,1.0,306.334,353.681,1.0
2846,327.671,178.95,1.0,329.656,191.713,1.0,330.707,205.337,1.0,332.418,221.993,1.0,328.445,242.783,1.0,326.551,257.826,1.0,325.738,281.233,1.0,322.379,296.796,1.0,317.568,312.941,1.0,314.775,326.798,1.0,314.23,338.338,1.0,306.185,353.706,1.0
2847,327.686,179.017,1.0,329.648,191.823,1.0,330.677,205.515,1.0,332.404,222.199,1.0,328.621,243.124,1.0,327.014,258.12,1.0,325.529,279.12,1.0,321.709,293.788,1.0,317.982,313.659,1.0,315.468,327.352,1.0,314.824,338.561,1.0,306.295,353.945,1.0
2848,327.68,179.015,1.0,329.64,191.806,1.0,330.776,205.49,1.0,332.503,222.211,1.0,328.761,243.107,1.0,327.129,258.091,1.0,325.655,279.133,1.0,322.145,293.65,1.0,318.678,313.89,1.0,316.159,327.662,1.0,310.41,339.589,1.0,306.899,347.122,1.0
2849,327.688,179.05,1.0,329.676,191.849,1.0,330.807,205.548,1.0,332.451,222.349,1.0,328.706,243.202,1.0,327.206,258.127,1.0,325.736,279.36,1.0,322.263,293.827,1.0,318.8,314.162,1.0,316.549,327.867,1.0,310.715,339.701,1.0,307.011,347.185,1.0
2850,327.694,179.04,1.0,329.717,191.876,1.0,330.867,205.553,1.0,332.46,222.344,1.0,328.637,243.21,1.0,327.164,258.062,1.0,325.613,279.337,1.0,322.105,293.894,1.0,318.664,313.928,1.0,316.438,327.641,1.0,310.635,339.56,1.0,307.265,347.008,1.0
2851,327.666,179.05,1.0,329.69,191.873,1.0,330.922,205.553,1.0,332.574,222.262,1.0,328.768,242.932,1.0,327.094,258.036,1.0,326.502,281.598,1.0,321.92,293.248,1.0,318.45,313.087,1.0,315.943,326.873,1.0,310.026,339.129,1.0,308.114,353.94,1.0
2852,327.729,178.99,1.0,329.707,191.786,1.0,330.797,205.378,1.0,332.653,222.042,1.0,328.951,242.616,1.0,326.991,257.746,1.0,326.146,280.996,1.0,322.844,296.516,1.0,318.074,312.671,1.0,315.596,326.509,1.0,315.061,338.048,1.0,306.857,353.448,1.0
2853,327.709,178.924,1.0,329.729,191.73,1.0,330.787,205.366,1.0,332.7,222.005,1.0,328.888,242.6,1.0,326.937,257.719,1.0,326.114,280.982,1.0,322.74,296.411,1.0,317.93,312.589,1.0,315.536,326.461,1.0,315.046,338.1,1.0,306.879,353.463,1.0
2854,327.708,178.924,1.0,329.734,191.757,1.0,330.856,205.387,1.0,332.849,222.017,1.0,328.828,242.618,1.0,326.93,257.788,1.0,326.073,281.143,1.0,322.73,296.535,1.0,317.89,312.855,1.0,315.434,326.746,1.0,315.117,338.327,1.0,307.129,353.865,1.0
2855,327.681,178.995,1.0,329.683,191.807,1.0,330.793,205.479,1.0,332.749,222.151,1.0,328.713,242.769,1.0,326.94,257.87,1.0,326.06,281.424,1.0,322.82,296.831,1.0,317.9,313.137,1.0,315.581,327.007,1.0,315.241,338.321,1.0,307.161,353.857,1.0
2856,327.602,178.939,1.0,329.565,191.783,1.0,330.807,205.39,1.0,332.58,222.038,1.0,328.793,242.754,1.0,327.054,257.824,1.0,326.515,281.553,1.0,321.96,293.515,1.0,318.123,313.546,1.0,315.859,327.437,1.0,310.321,339.161,1.0,308.171,354.279,1.0
2857,327.677,178.959,1.0,329.652,191.835,1.0,330.767,205.5,1.0,332.555,222.146,1.0,328.87,242.834,1.0,327.28,257.833,1.0,326.645,281.681,1.0,322.061,293.64,1.0,318.569,313.833,1.0,316.26,327.719,1.0,310.433,339.71,1.0,307.292,347.318,1.0
2858,327.675,178.869,1.0,329.624,191.76,1.0,330.773,205.45,1.0,332.368,222.145,1.0,328.815,242.861,1.0,327.323,257.851,1.0,325.796,279.309,1.0,322.024,293.898,1.0,318.512,314.035,1.0,316.212,327.777,1.0,310.587,339.612,1.0,307.012,347.075,1.0
2859,327.7,178.872,1.0,329.623,191.739,1.0,330.748,205.477,1.0,332.27,222.174,1.0,328.62,242.883,1.0,327.256,257.878,1.0,326.503,281.757,1.0,321.985,293.635,1.0,318.141,313.394,1.0,315.749,327.386,1.0,309.856,339.092,1.0,307.639,354.02,1.0
2860,327.773,178.905,1.0,329.65,191.804,1.0,330.805,205.476,1.0,332.252,222.147,1.0,328.597,242.792,1.0,327.054,257.859,1.0,326.102,281.451,1.0,322.816,296.911,1.0,317.866,312.786,1.0,315.213,326.738,1.0,314.66,338.15,1.0,306.469,353.591,1.0
2861,327.762,179.006,1.0,329.563,191.865,1.0,330.752,205.528,1.0,332.276,222.236,1.0,328.613,242.854,1.0,326.92,257.809,1.0,325.791,281.465,1.0,322.52,296.828,1.0,317.708,312.771,1.0,314.919,326.694,1.0,314.447,338.284,1.0,306.4,353.538,1.0
2862,327.714,178.926,1.0,329.533,191.743,1.0,330.677,205.397,1.0,332.248,222.111,1.0,328.577,242.8,1.0,326.846,257.792,1.0,325.847,281.561,1.0,322.62,296.982,1.0,317.747,313.122,1.0,315.17,327.134,1.0,314.884,338.386,1.0,306.968,353.902,1.0
2863,327.704,178.982,1.0,329.558,191.812,1.0,330.737,205.455,1.0,332.31,222.19,1.0,328.729,242.959,1.0,327.011,257.862,1.0,325.465,279.281,1.0,321.662,294.162,1.0,317.914,314.121,1.0,315.452,327.879,1.0,315.192,338.86,1.0,306.923,354.574,1.0
2864,327.766,178.951,1.0,329.606,191.831,1.0,330.762,205.439,1.0,332.296,222.161,1.0,328.879,242.833,1.0,327.289,257.835,1.0,326.518,281.65,1.0,322.089,293.675,1.0,318.368,313.485,1.0,315.827,327.458,1.0,309.929,339.203,1.0,307.625,354.227,1.0
2865,327.699,178.943,1.0,329.568,191.796,1.0,330.785,205.445,1.0,332.344,222.186,1.0,328.697,242.993,1.0,327.188,257.978,1.0,325.682,279.219,1.0,321.963,293.784,1.0,318.51,313.751,1.0,316.05,327.561,1.0,310.356,339.442,1.0,307.111,347.274,1.0
2866,327.694,178.929,1.0,329.592,191.786,1.0,330.792,205.449,1.0,332.332,222.166,1.0,328.684,242.985,1.0,327.194,257.958,1.0,325.626,279.215,1.0,321.844,293.804,1.0,318.44,313.645,1.0,315.972,327.508,1.0,310.32,339.402,1.0,307.245,347.271,1.0
2867,327.709,178.94,1.0,329.585,191.774,1.0,330.826,205.465,1.0,332.359,222.162,1.0,328.711,242.954,1.0,327.223,257.963,1.0,325.491,279.169,1.0,321.601,293.848,1.0,318.039,313.438,1.0,315.5,327.301,1.0,315.283,338.325,1.0,307.463,353.996,1.0
2868,327.669,179.03,1.0,329.691,191.823,1.0,330.673,205.39,1.0,332.55,222.039,1.0,328.669,242.652,1.0,326.883,257.783,1.0,326.237,281.016,1.0,322.743,296.762,1.0,317.948,312.607,1.0,315.029,326.438,1.0,314.647,338.176,1.0,306.461,353.416,1.0
2869,327.751,178.974,1.0,329.729,191.756,1.0,330.681,205.342,1.0,332.531,222.006,1.0,328.924,242.559,1.0,326.84,257.654,1.0,326.003,281.033,1.0,322.378,296.578,1.0,317.628,312.822,1.0,314.919,326.727,1.0,314.522,338.298,1.0,306.659,353.711,1.0
2870,327.827,179.085,1.0,329.784,191.91,1.0,330.825,205.436,1.0,332.523,222.169,1.0,328.903,242.729,1.0,327.029,257.786,1.0,326.056,281.405,1.0,321.157,293.529,1.0,317.73,313.516,1.0,315.147,327.322,1.0,314.475,338.603,1.0,306.425,354.083,1.0
2871,327.788,179.071,1.0,329.747,191.866,1.0,330.809,205.449,1.0,332.393,222.185,1.0,329.0,242.855,1.0,327.167,257.876,1.0,325.582,279.249,1.0,321.648,293.655,1.0,317.999,313.434,1.0,315.44,327.432,1.0,315.201,338.624,1.0,307.133,354.171,1.0
2872,327.74,178.92,1.0,329.689,191.745,1.0,330.879,205.408,1.0,332.356,222.124,1.0,328.898,242.887,1.0,327.145,257.957,1.0,325.649,279.165,1.0,321.91,293.671,1.0,318.28,313.53,1.0,315.941,327.521,1.0,310.21,339.384,1.0,307.862,354.331,1.0
2873,327.686,178.947,1.0,329.612,191.758,1.0,330.844,205.399,1.0,332.39,222.101,1.0,328.945,242.859,1.0,327.095,257.947,1.0,326.655,281.496,1.0,322.069,293.492,1.0,318.607,313.566,1.0,316.251,327.533,1.0,310.443,339.355,1.0,306.692,347.105,1.0
2874,327.663,178.973,1.0,329.625,191.785,1.0,330.807,205.425,1.0,332.391,222.138,1.0,328.968,242.956,1.0,327.253,258.083,1.0,325.761,279.113,1.0,322.01,293.581,1.0,318.373,313.282,1.0,315.972,327.324,1.0,310.3,338.993,1.0,308.301,353.984,1.0
2875,327.675,178.963,1.0,329.62,191.741,1.0,330.823,205.37,1.0,332.417,222.049,1.0,328.911,242.675,1.0,327.06,257.773,1.0,326.236,281.085,1.0,322.793,296.687,1.0,317.965,312.743,1.0,315.53,326.885,1.0,315.52,338.132,1.0,307.443,353.885,1.0
2876,327.714,179.004,1.0,329.624,191.795,1.0,330.814,205.437,1.0,332.413,222.106,1.0,328.712,242.814,1.0,326.954,257.888,1.0,325.876,281.291,1.0,322.533,296.804,1.0,317.943,312.591,1.0,315.212,326.58,1.0,314.825,338.126,1.0,306.27,353.497,1.0
2877,327.773,179.061,1.0,329.686,191.881,1.0,330.8,205.523,1.0,332.31,222.225,1.0,328.69,243.06,1.0,327.135,257.991,1.0,325.244,279.128,1.0,321.458,293.591,1.0,317.908,313.136,1.0,315.06,327.047,1.0,314.674,338.383,1.0,306.351,353.842,1.0
2878,327.774,179.044,1.0,329.677,191.934,1.0,330.79,205.616,1.0,332.34,222.315,1.0,328.63,243.116,1.0,327.176,258.05,1.0,325.264,279.301,1.0,321.491,293.761,1.0,318.164,313.641,1.0,315.323,327.389,1.0,315.165,338.717,1.0,307.125,354.277,1.0
2879,327.784,179.056,1.0,329.689,191.94,1.0,330.764,205.597,1.0,332.45,222.261,1.0,328.648,243.028,1.0,327.08,258.022,1.0,326.138,281.803,1.0,321.723,293.556,1.0,318.217,313.553,1.0,315.617,327.337,1.0,310.024,339.256,1.0,307.544,354.355,1.0
2880,327.677,179.041,1.0,329.656,191.861,1.0,330.808,205.52,1.0,332.767,222.294,1.0,328.924,243.095,1.0,327.003,258.053,1.0,325.781,279.275,1.0,322.348,293.634,1.0,318.428,313.806,1.0,315.911,327.46,1.0,310.087,339.103,1.0,307.832,354.112,1.0
2881,327.658,178.998,1.0,329.612,191.815,1.0,330.783,205.517,1.0,332.534,222.28,1.0,329.082,243.199,1.0,327.263,258.226,1.0,325.814,279.559,1.0,322.227,293.935,1.0,318.336,313.83,1.0,315.769,327.31,1.0,309.795,339.005,1.0,307.425,353.808,1.0
2882,327.6,178.932,1.0,329.632,191.758,1.0,330.79,205.431,1.0,332.571,222.203,1.0,328.847,242.867,1.0,326.722,257.922,1.0,326.013,280.979,1.0,322.879,296.652,1.0,318.033,312.769,1.0,315.29,326.546,1.0,314.933,338.384,1.0,306.438,353.301,1.0
2883,327.622,178.946,1.0,329.586,191.772,1.0,330.808,205.432,1.0,332.566,222.2,1.0,328.751,242.79,1.0,326.719,257.791,1.0,325.724,280.651,1.0,322.431,296.343,1.0,317.746,312.404,1.0,314.988,326.218,1.0,314.936,338.341,1.0,306.753,353.331,1.0
2884,327.696,178.901,1.0,329.648,191.783,1.0,330.78,205.468,1.0,332.5,222.253,1.0,328.911,242.954,1.0,326.986,257.88,1.0,325.595,281.25,1.0,321.076,293.297,1.0,317.437,312.687,1.0,314.284,326.425,1.0,313.773,338.192,1.0,305.563,353.419,1.0
2885,327.729,178.958,1.0,329.669,191.847,1.0,330.814,205.446,1.0,332.421,222.213,1.0,328.861,242.881,1.0,326.828,257.813,1.0,325.472,281.196,1.0,321.024,293.329,1.0,317.489,312.724,1.0,314.389,326.369,1.0,313.914,338.219,1.0,305.553,353.243,1.0
2886,327.759,179.02,1.0,329.672,191.928,1.0,330.744,205.537,1.0,332.461,222.321,1.0,328.751,243.053,1.0,326.84,257.935,1.0,325.589,281.551,1.0,321.281,293.469,1.0,317.892,313.049,1.0,315.342,326.752,1.0,315.045,338.35,1.0,306.766,353.514,1.0
2887,327.774,178.961,1.0,329.689,191.884,1.0,330.785,205.484,1.0,332.514,222.259,1.0,329.016,243.009,1.0,327.054,257.918,1.0,326.307,281.561,1.0,321.875,293.545,1.0,318.29,313.235,1.0,315.927,327.333,1.0,310.01,339.081,1.0,307.932,354.109,1.0
2888,327.778,178.977,1.0,329.707,191.947,1.0,330.804,205.569,1.0,332.442,222.373,1.0,329.07,243.289,1.0,327.339,258.223,1.0,325.777,279.661,1.0,322.16,294.07,1.0,318.654,313.958,1.0,316.052,327.615,1.0,310.256,339.325,1.0,307.712,354.368,1.0
2889,327.737,178.989,1.0,329.654,191.947,1.0,330.762,205.535,1.0,332.451,222.309,1.0,328.888,243.243,1.0,327.209,258.146,1.0,325.652,279.596,1.0,322.09,293.909,1.0,318.448,313.643,1.0,315.916,327.432,1.0,310.18,339.105,1.0,307.815,354.013,1.0
2890,327.726,178.988,1.0,329.624,191.908,1.0,330.78,205.566,1.0,332.554,222.289,1.0,328.768,243.078,1.0,327.019,258.025,1.0,326.054,281.796,1.0,321.591,293.541,1.0,318.091,312.968,1.0,315.608,326.988,1.0,315.312,338.333,1.0,306.915,353.828,1.0
2891,327.782,179.077,1.0,329.665,191.919,1.0,330.719,205.478,1.0,332.421,222.167,1.0,328.872,242.872,1.0,326.795,257.786,1.0,325.716,281.353,1.0,321.135,293.464,1.0,317.734,313.165,1.0,314.954,327.092,1.0,314.624,338.668,1.0,306.376,354.033,1.0
2892,327.634,178.908,1.0,329.611,191.673,1.0,330.77,205.376,1.0,332.35,222.173,1.0,328.572,242.826,1.0,327.087,257.858,1.0,325.488,279.221,1.0,321.579,293.527,1.0,317.813,313.031,1.0,314.84,326.778,1.0,314.652,338.276,1.0,306.356,353.921,1.0
2893,327.711,178.978,1.0,329.703,191.827,1.0,330.799,205.491,1.0,332.299,222.306,1.0,328.787,242.997,1.0,327.388,257.877,1.0,325.558,279.361,1.0,321.669,293.734,1.0,318.04,313.599,1.0,315.261,327.417,1.0,315.364,338.604,1.0,307.017,354.421,1.0
2894,327.745,178.961,1.0,329.705,191.851,1.0,330.768,205.463,1.0,332.329,222.318,1.0,328.751,242.927,1.0,327.366,257.887,1.0,326.372,281.737,1.0,321.997,293.352,1.0,318.356,313.287,1.0,315.884,327.323,1.0,309.787,339.227,1.0,307.483,354.265,1.0
2895,327.768,178.852,1.0,329.702,191.703,1.0,330.808,205.372,1.0,332.375,222.206,1.0,328.878,242.9,1.0,327.334,258.065,1.0,325.98,279.378,1.0,322.233,293.697,1.0,318.494,313.421,1.0,315.834,327.497,1.0,310.196,339.3,1.0,307.029,347.196,1.0
2896,327.81,178.9,1.0,329.699,191.72,1.0,330.85,205.34,1.0,332.384,222.095,1.0,328.936,242.73,1.0,327.115,257.861,1.0,326.653,281.015,1.0,323.232,296.735,1.0,318.332,312.773,1.0,315.781,326.835,1.0,310.118,339.087,1.0,308.22,353.953,1.0
2897,327.82,179.0,1.0,329.766,191.861,1.0,330.838,205.467,1.0,332.551,222.265,1.0,328.808,242.891,1.0,327.153,257.908,1.0,326.331,281.234,1.0,323.015,296.814,1.0,318.204,312.665,1.0,315.584,326.734,1.0,315.527,338.222,1.0,307.283,353.659,1.0
2898,327.776,178.915,1.0,329.754,191.829,1.0,330.884,205.355,1.0,332.655,222.15,1.0,328.926,242.73,1.0,326.979,257.833,1.0,326.094,280.964,1.0,322.631,296.714,1.0,318.018,312.736,1.0,315.246,326.74,1.0,315.101,338.272,1.0,307.1,353.713,1.0
2899,327.827,178.906,1.0,329.751,191.805,1.0,330.889,205.352,1.0,332.606,222.16,1.0,328.765,242.784,1.0,326.875,257.807,1.0,325.888,281.129,1.0,322.563,296.811,1.0,317.788,312.586,1.0,314.905,326.654,1.0,314.415,338.062,1.0,305.868,353.552,1.0
2900,327.781,178.842,1.0,329.749,191.721,1.0,330.84,205.274,1.0,332.53,221.983,1.0,328.81,242.56,1.0,326.726,257.739,1.0,325.698,280.893,1.0,322.271,296.631,1.0,317.573,312.877,1.0,314.938,326.913,1.0,314.33,338.188,1.0,305.982,353.664,1.0
2901,327.792,178.791,1.0,329.765,191.69,1.0,330.856,205.288,1.0,332.432,222.082,1.0,328.879,242.709,1.0,326.916,257.755,1.0,325.869,281.689,1.0,321.391,293.766,1.0,317.733,313.619,1.0,315.36,327.459,1.0,315.088,338.359,1.0,306.847,354.031,1.0
2902,327.805,178.813,1.0,329.732,191.716,1.0,330.828,205.369,1.0,332.419,222.188,1.0,328.755,242.933,1.0,327.108,258.008,1.0,325.518,279.467,1.0,321.673,294.133,1.0,318.138,313.979,1.0,315.89,327.852,1.0,310.228,339.273,1.0,306.78,346.988,1.0
2903,327.817,178.914,1.0,329.81,191.808,1.0,330.875,205.421,1.0,332.794,222.211,1.0,328.972,242.902,1.0,327.208,257.969,1.0,326.537,281.711,1.0,322.118,293.564,1.0,318.476,313.674,1.0,316.169,327.717,1.0,310.691,339.342,1.0,307.371,347.172,1.0
2904,327.649,178.903,1.0,329.628,191.779,1.0,331.143,205.373,1.0,332.725,222.083,1.0,328.794,242.794,1.0,327.012,257.887,1.0,326.582,281.41,1.0,322.293,293.419,1.0,318.578,313.259,1.0,316.181,327.399,1.0,310.516,339.305,1.0,308.469,354.435,1.0
2905,327.733,179.003,1.0,329.701,191.905,1.0,331.129,205.511,1.0,332.63,222.268,1.0,328.879,242.962,1.0,327.186,257.885,1.0,326.381,281.535,1.0,322.163,293.476,1.0,318.327,313.082,1.0,315.684,327.101,1.0,309.629,339.164,1.0,308.012,354.095,1.0
2906,327.798,178.99,1.0,329.746,191.958,1.0,331.179,205.516,1.0,332.773,222.344,1.0,328.818,242.917,1.0,327.021,257.858,1.0,326.109,281.336,1.0,321.822,293.414,1.0,318.058,312.778,1.0,315.153,326.603,1.0,314.792,338.16,1.0,306.543,353.494,1.0
2907,327.773,178.912,1.0,329.726,191.8,1.0,330.889,205.311,1.0,332.726,222.137,1.0,328.91,242.668,1.0,326.899,257.763,1.0,325.971,280.964,1.0,321.438,293.248,1.0,317.962,312.681,1.0,315.017,326.665,1.0,314.739,338.331,1.0,307.032,353.644,1.0
2908,327.819,178.968,1.0,329.806,191.837,1.0,330.878,205.316,1.0,332.568,222.128,1.0,328.831,242.756,1.0,326.872,257.754,1.0,325.775,281.165,1.0,321.24,293.25,1.0,317.876,312.769,1.0,315.072,326.657,1.0,314.733,338.153,1.0,307.039,353.728,1.0
2909,327.801,178.976,1.0,329.775,191.803,1.0,330.881,205.309,1.0,332.493,222.121,1.0,328.946,242.803,1.0,327.103,257.774,1.0,326.042,281.48,1.0,321.525,293.51,1.0,317.901,313.066,1.0,315.289,327.009,1.0,314.947,338.232,1.0,307.271,353.864,1.0
2910,327.858,178.941,1.0,329.793,191.787,1.0,330.908,205.409,1.0,332.534,222.234,1.0,328.85,243.108,1.0,327.258,257.988,1.0,325.457,279.541,1.0,321.609,294.168,1.0,317.882,313.872,1.0,315.646,327.794,1.0,315.66,338.523,1.0,307.591,354.413,1.0
2911,327.79,179.003,1.0,329.732,191.853,1.0,330.829,205.466,1.0,332.512,222.324,1.0,328.89,243.097,1.0,327.35,257.978,1.0,325.558,279.301,1.0,321.983,293.757,1.0,318.298,313.574,1.0,315.772,327.469,1.0,310.173,339.241,1.0,307.952,354.387,1.0
2912,327.871,178.989,1.0,329.742,191.83,1.0,330.739,205.42,1.0,332.357,222.337,1.0,328.77,243.151,1.0,327.304,257.96,1.0,325.445,279.374,1.0,321.904,293.845,1.0,318.205,313.573,1.0,315.784,327.398,1.0,310.079,339.054,1.0,307.7,354.195,1.0
2913,327.778,178.939,1.0,329.72,191.841,1.0,330.772,205.409,1.0,332.503,222.291,1.0,328.735,243.037,1.0,327.223,258.001,1.0,325.549,279.221,1.0,321.974,293.551,1.0,318.33,313.296,1.0,315.827,327.198,1.0,310.117,339.135,1.0,307.979,354.083,1.0
2914,327.847,178.881,1.0,329.727,191.773,1.0,330.786,205.288,1.0,332.371,222.095,1.0,328.767,242.812,1.0,327.008,257.756,1.0,326.266,281.312,1.0,321.788,293.279,1.0,318.094,312.914,1.0,315.603,326.847,1.0,315.283,338.374,1.0,307.202,353.717,1.0
2915,327.778,178.854,1.0,329.681,191.71,1.0,330.755,205.204,1.0,332.526,221.906,1.0,328.985,242.602,1.0,326.852,257.651,1.0,326.108,280.963,1.0,322.766,296.777,1.0,318.026,312.82,1.0,315.44,326.813,1.0,315.113,338.345,1.0,307.152,353.683,1.0
2916,327.637,178.986,1.0,329.644,191.712,1.0,330.773,205.393,1.0,332.66,222.188,1.0,328.629,242.843,1.0,327.008,258.003,1.0,326.085,281.798,1.0,321.718,293.564,1.0,317.952,313.269,1.0,315.386,327.018,1.0,314.942,338.187,1.0,306.739,353.777,1.0
2917,327.66,179.026,1.0,329.598,191.791,1.0,330.694,205.444,1.0,332.646,222.251,1.0,328.682,242.972,1.0,327.055,257.955,1.0,325.501,279.161,1.0,321.734,293.779,1.0,318.001,313.347,1.0,315.466,327.229,1.0,314.9,338.185,1.0,306.696,353.698,1.0
